"dgp","dgp_label","family","p","mechanism","n","rep","seed","method","truth","estimate","bias","se","elapsed_ms","em_iter","observed_fraction","complete_rows","min_pair_count","error"
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,24,26200644,"pairwise",0.678321197683783,0.720178431351051,0.0418572336672679,0.0586892941478629,0,NA,0.616666666666667,26,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,24,26200644,"cat_fiml",0.678321197683783,0.698756498656485,0.0204353009727014,0.0527270554802233,15.9999999999911,NA,0.616666666666667,26,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,24,26200644,"normal_fiml",0.678321197683783,0.707414689761145,0.029093492077362,0.0576656022538751,161.000000000001,65,0.616666666666667,26,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,24,26200644,"listwise",0.678321197683783,0.615146690925631,-0.0631745067581522,0.106608534144425,0,NA,0.616666666666667,26,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,25,26200645,"pairwise",0.678321197683783,0.725345777060521,0.047024579376738,0.049355027498261,0,NA,0.596666666666667,15,30,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,25,26200645,"cat_fiml",0.678321197683783,0.745470252617453,0.0671490549336696,0.0570351466512611,62.0000000000118,NA,0.596666666666667,15,30,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,25,26200645,"normal_fiml",0.678321197683783,0.737045678522118,0.0587244808383347,0.0414734520879768,233.000000000004,85,0.596666666666667,15,30,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,25,26200645,"listwise",0.678321197683783,0.536492890995261,-0.141828306688523,0.116900307106228,0,NA,0.596666666666667,15,30,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,26,26200646,"pairwise",0.678321197683783,0.801494347336895,0.123173149653112,0.0401855659808026,0,NA,0.623333333333333,20,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,26,26200646,"cat_fiml",0.678321197683783,0.731825024357569,0.0535038266737856,0.051702703511523,2.9999999999859,NA,0.623333333333333,20,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,26,26200646,"normal_fiml",0.678321197683783,0.769224900017944,0.0909037023341605,0.0424023543542692,188.999999999993,66,0.623333333333333,20,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,26,26200646,"listwise",0.678321197683783,0.788100686498856,0.109779488815073,0.0578693666124609,0,NA,0.623333333333333,20,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,27,26200647,"pairwise",0.678321197683783,0.745844137425237,0.0675229397414541,0.0831859678093333,0,NA,0.636666666666667,24,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,27,26200647,"cat_fiml",0.678321197683783,0.728626338592884,0.0503051409091007,0.0563220672591805,8.99999999998613,NA,0.636666666666667,24,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,27,26200647,"normal_fiml",0.678321197683783,0.719801648464089,0.0414804507803059,0.0669753552078712,163.999999999987,69,0.636666666666667,24,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,27,26200647,"listwise",0.678321197683783,0.796585488325383,0.1182642906416,0.0959275305718966,0,NA,0.636666666666667,24,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,28,26200648,"pairwise",0.678321197683783,0.635396775556042,-0.0429244221277416,0.0714417489209218,0,NA,0.653333333333333,29,38,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,28,26200648,"cat_fiml",0.678321197683783,0.627505310026056,-0.0508158876577269,0.0828485854728209,2.9999999999859,NA,0.653333333333333,29,38,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,28,26200648,"normal_fiml",0.678321197683783,0.634587636381992,-0.043733561301791,0.0657510884521626,166.000000000025,61,0.653333333333333,29,38,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,28,26200648,"listwise",0.678321197683783,0.421621621621622,-0.256699576062162,0.16063626011304,0.999999999976353,NA,0.653333333333333,29,38,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,29,26200649,"pairwise",0.678321197683783,0.734805469164588,0.0564842714808053,0.090725884995153,0,NA,0.6,16,25,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,29,26200649,"cat_fiml",0.678321197683783,0.666115011584838,-0.0122061860989451,0.116872038038018,8.00000000000978,NA,0.6,16,25,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,29,26200649,"normal_fiml",0.678321197683783,0.699812772118821,0.0214915744350382,0.0742892614958921,286.999999999978,109,0.6,16,25,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,29,26200649,"listwise",0.678321197683783,0.763693931398417,0.0853727337146336,0.101779634288417,1.00000000000477,NA,0.6,16,25,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,30,26200650,"pairwise",0.678321197683783,0.587604879217507,-0.0907163184662757,0.0974798178423048,0,NA,0.615,21,30,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,30,26200650,"cat_fiml",0.678321197683783,0.520490989857912,-0.157830207825871,0.100329750011864,3.00000000001432,NA,0.615,21,30,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,30,26200650,"normal_fiml",0.678321197683783,0.526226637148049,-0.152094560535734,0.0928671330436027,238,75,0.615,21,30,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,30,26200650,"listwise",0.678321197683783,0.581052631578947,-0.097268566104836,0.137440644202733,0,NA,0.615,21,30,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,31,26200651,"pairwise",0.678321197683783,0.740162624574363,0.0618414268905803,0.0555982490672294,1.00000000000477,NA,0.616666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,31,26200651,"cat_fiml",0.678321197683783,0.727604939206799,0.0492837415230162,0.0562865316982446,2.9999999999859,NA,0.616666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,31,26200651,"normal_fiml",0.678321197683783,0.712140798622192,0.0338196009384084,0.0441036019458858,159.00000000002,57,0.616666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,31,26200651,"listwise",0.678321197683783,0.744312026002167,0.0659908283183837,0.0610665417240032,0.999999999976353,NA,0.616666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,32,26200652,"pairwise",0.678321197683783,0.717456864715762,0.0391356670319785,0.0968006907578932,0,NA,0.628333333333333,25,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,32,26200652,"cat_fiml",0.678321197683783,0.692163045912481,0.0138418482286982,0.0777388116172411,9.00000000001455,NA,0.628333333333333,25,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,32,26200652,"normal_fiml",0.678321197683783,0.690524888969398,0.012203691285615,0.0808791402526787,152.999999999992,52,0.628333333333333,25,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,32,26200652,"listwise",0.678321197683783,0.680914285714286,0.00259308803050251,0.11784971378831,0,NA,0.628333333333333,25,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,33,26200653,"pairwise",0.678321197683783,0.757739695129865,0.0794184974460821,0.0547376478689639,0,NA,0.633333333333333,22,33,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,33,26200653,"cat_fiml",0.678321197683783,0.652166107807657,-0.0261550898761264,0.0761531578415079,2.00000000000955,NA,0.633333333333333,22,33,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,33,26200653,"normal_fiml",0.678321197683783,0.710634335503739,0.032313137819956,0.0587046903706822,182.999999999993,62,0.633333333333333,22,33,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,33,26200653,"listwise",0.678321197683783,0.659796359148411,-0.0185248385353722,0.0881050676055381,0,NA,0.633333333333333,22,33,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,34,26200654,"pairwise",0.678321197683783,0.69844111459491,0.0201199169111265,0.10172052353791,0,NA,0.633333333333333,23,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,34,26200654,"cat_fiml",0.678321197683783,0.56273093868831,-0.115590258995473,0.238005927133373,2.9999999999859,NA,0.633333333333333,23,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,34,26200654,"normal_fiml",0.678321197683783,0.646818238527864,-0.0315029591559193,0.0911109963168426,163.000000000011,48,0.633333333333333,23,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,34,26200654,"listwise",0.678321197683783,0.710178384050367,0.031857186366584,0.0892782984196797,0,NA,0.633333333333333,23,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,35,26200655,"pairwise",0.678321197683783,0.654199630422493,-0.02412156726129,0.0552362177832882,0,NA,0.611666666666667,28,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,35,26200655,"cat_fiml",0.678321197683783,0.604554767141996,-0.0737664305417877,0.135415834030793,6.00000000000023,NA,0.611666666666667,28,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,35,26200655,"normal_fiml",0.678321197683783,0.641258908793524,-0.0370622888902596,0.0571944770666805,177.000000000021,76,0.611666666666667,28,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,35,26200655,"listwise",0.678321197683783,0.594223648481856,-0.0840975492019267,0.0769790624398962,0,NA,0.611666666666667,28,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,36,26200656,"pairwise",0.678321197683783,0.813506485510474,0.135185287826691,0.04614247868908,0,NA,0.596666666666667,22,32,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,36,26200656,"cat_fiml",0.678321197683783,0.803400123845212,0.125078926161429,0.0571419230569191,2.00000000000955,NA,0.596666666666667,22,32,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,36,26200656,"normal_fiml",0.678321197683783,0.795334687565033,0.11701348988125,0.0385044234020115,235.99999999999,94,0.596666666666667,22,32,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,36,26200656,"listwise",0.678321197683783,0.812353923205342,0.134032725521559,0.0615466710174408,0,NA,0.596666666666667,22,32,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,37,26200657,"pairwise",0.678321197683783,0.690357853674933,0.01203665599115,0.0659866264005619,1.00000000000477,NA,0.631666666666667,22,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,37,26200657,"cat_fiml",0.678321197683783,0.688774110853905,0.0104529131701221,0.0907182678216899,3.99999999999068,NA,0.631666666666667,22,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,37,26200657,"normal_fiml",0.678321197683783,0.637874080818115,-0.0404471168656683,0.0658440392292578,240.000000000009,89,0.631666666666667,22,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,37,26200657,"listwise",0.678321197683783,0.701918265221018,0.0235970675372345,0.0705511683477433,0,NA,0.631666666666667,22,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,38,26200658,"pairwise",0.678321197683783,0.698377577256234,0.0200563795724503,0.0644781651830758,0,NA,0.61,19,27,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,38,26200658,"cat_fiml",0.678321197683783,0.670828882495523,-0.00749231518826055,0.10405114664841,2.00000000000955,NA,0.61,19,27,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,38,26200658,"normal_fiml",0.678321197683783,0.644527113801293,-0.0337940838824902,0.0606891335634516,186.000000000007,65,0.61,19,27,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,38,26200658,"listwise",0.678321197683783,0.64020618556701,-0.038115012116773,0.101111149641053,0,NA,0.61,19,27,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,39,26200659,"pairwise",0.678321197683783,0.759703560806846,0.0813823631230631,0.0617395393852299,0,NA,0.621666666666667,21,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,39,26200659,"cat_fiml",0.678321197683783,0.705088941732225,0.026767744048442,0.0774282562693112,6.00000000000023,NA,0.621666666666667,21,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,39,26200659,"normal_fiml",0.678321197683783,0.726605472354395,0.0482842746706114,0.0625846650337888,201.999999999998,84,0.621666666666667,21,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,39,26200659,"listwise",0.678321197683783,0.77544036235531,0.0971191646715264,0.0766900706123001,0,NA,0.621666666666667,21,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,40,26200660,"pairwise",0.678321197683783,0.693396387597323,0.0150751899135394,0.0643777493298045,0,NA,0.621666666666667,23,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,40,26200660,"cat_fiml",0.678321197683783,0.693384885686135,0.0150636880023514,0.0686257272643093,3.99999999999068,NA,0.621666666666667,23,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,40,26200660,"normal_fiml",0.678321197683783,0.664756219828837,-0.0135649778549459,0.0597631812324197,189.000000000021,67,0.621666666666667,23,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,40,26200660,"listwise",0.678321197683783,0.550410094637224,-0.127911103046559,0.127469612470907,0,NA,0.621666666666667,23,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,41,26200661,"pairwise",0.678321197683783,0.677077204149326,-0.00124399353445703,0.0565922938825792,0,NA,0.635,27,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,41,26200661,"cat_fiml",0.678321197683783,0.634766924975712,-0.0435542727080716,0.113148582529796,7.000000000005,NA,0.635,27,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,41,26200661,"normal_fiml",0.678321197683783,0.704724180414157,0.026402982730374,0.0482600980510193,234.000000000009,86,0.635,27,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,41,26200661,"listwise",0.678321197683783,0.683786316776007,0.00546511909222425,0.0689451582544671,0,NA,0.635,27,34,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,42,26200662,"pairwise",0.678321197683783,0.796465731806092,0.118144534122309,0.0824033599047777,0,NA,0.601666666666667,17,28,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,42,26200662,"cat_fiml",0.678321197683783,0.740169485024786,0.0618482873410025,0.0849967756526246,1.00000000000477,NA,0.601666666666667,17,28,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,42,26200662,"normal_fiml",0.678321197683783,0.744007783022063,0.0656865853382803,0.0772014223387649,188.999999999993,68,0.601666666666667,17,28,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,42,26200662,"listwise",0.678321197683783,0.794048551292091,0.115727353608308,0.110372472972744,0,NA,0.601666666666667,17,28,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,43,26200663,"pairwise",0.678321197683783,0.692253338016275,0.0139321403324919,0.0655463804829009,0,NA,0.625,28,37,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,43,26200663,"cat_fiml",0.678321197683783,0.695264770285318,0.0169435726015352,0.205609878377119,1.99999999998113,NA,0.625,28,37,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,43,26200663,"normal_fiml",0.678321197683783,0.682586399660351,0.00426520197656799,0.0632726620269258,176.000000000016,64,0.625,28,37,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,43,26200663,"listwise",0.678321197683783,0.620312864814383,-0.0580083328694005,0.0944802072293712,0,NA,0.625,28,37,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,44,26200664,"pairwise",0.678321197683783,0.736588618497575,0.0582674208137913,0.058938277745496,0,NA,0.605,19,32,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,44,26200664,"cat_fiml",0.678321197683783,0.687232986436357,0.00891178875257337,0.0702183518834361,9.99999999999091,NA,0.605,19,32,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,44,26200664,"normal_fiml",0.678321197683783,0.681721771418197,0.00340057373441383,0.0614640436693092,253.999999999991,85,0.605,19,32,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,44,26200664,"listwise",0.678321197683783,0.626676714393368,-0.0516444832904148,0.109121768990538,0,NA,0.605,19,32,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,45,26200665,"pairwise",0.678321197683783,0.779174073385797,0.100852875702014,0.0541966786757943,0,NA,0.613333333333333,25,33,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,45,26200665,"cat_fiml",0.678321197683783,0.707150403174834,0.0288292054910507,0.0652195557033558,2.9999999999859,NA,0.613333333333333,25,33,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,45,26200665,"normal_fiml",0.678321197683783,0.73863552230416,0.0603143246203772,0.0540712021215263,192.000000000007,83,0.613333333333333,25,33,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,45,26200665,"listwise",0.678321197683783,0.670336971998101,-0.00798422568568169,0.0842536453710918,1.00000000000477,NA,0.613333333333333,25,33,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,46,26200666,"pairwise",0.678321197683783,0.591177521759727,-0.0871436759240559,0.0792464058250516,0,NA,0.596666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,46,26200666,"cat_fiml",0.678321197683783,0.562490391930754,-0.115830805753029,0.200427686125344,2.00000000000955,NA,0.596666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,46,26200666,"normal_fiml",0.678321197683783,0.603971532085475,-0.0743496655983082,0.0685573633683449,250.999999999976,103,0.596666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,46,26200666,"listwise",0.678321197683783,0.679173290937997,0.000852093254213537,0.0761553567458674,0,NA,0.596666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,47,26200667,"pairwise",0.678321197683783,0.627993440156175,-0.0503277575276082,0.0818766610969811,0,NA,0.616666666666667,24,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,47,26200667,"cat_fiml",0.678321197683783,0.700410513972688,0.0220893162889051,0.092107958143665,14.00000000001,NA,0.616666666666667,24,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,47,26200667,"normal_fiml",0.678321197683783,0.666875240094115,-0.0114459575896682,0.0742854472876692,204.000000000008,80,0.616666666666667,24,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,47,26200667,"listwise",0.678321197683783,0.714754098360656,0.0364329006768725,0.0894860526335215,0,NA,0.616666666666667,24,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,48,26200668,"pairwise",0.678321197683783,0.731107487819415,0.0527862901356317,0.0601096867632038,0,NA,0.623333333333333,25,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,48,26200668,"cat_fiml",0.678321197683783,0.683490408275135,0.00516921059135178,0.0839173752318419,10.9999999999957,NA,0.623333333333333,25,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,48,26200668,"normal_fiml",0.678321197683783,0.713119299971016,0.0347981022872332,0.0609046128355286,205.999999999989,78,0.623333333333333,25,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,48,26200668,"listwise",0.678321197683783,0.729699248120301,0.0513780504365174,0.0721971459938436,0,NA,0.623333333333333,25,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,49,26200669,"pairwise",0.678321197683783,0.633275502617716,-0.0450456950660675,0.0900572504853691,0,NA,0.638333333333333,31,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,49,26200669,"cat_fiml",0.678321197683783,0.706698238269696,0.0283770405859128,0.0598705521524762,44.0000000000111,NA,0.638333333333333,31,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,49,26200669,"normal_fiml",0.678321197683783,0.649641737970182,-0.0286794597136011,0.0728868495421485,172.000000000025,63,0.638333333333333,31,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,49,26200669,"listwise",0.678321197683783,0.517684377478192,-0.160636820205591,0.132615068343054,0,NA,0.638333333333333,31,36,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,50,26200670,"pairwise",0.678321197683783,0.584472317440244,-0.0938488802435395,0.0850842168611474,1.00000000000477,NA,0.64,26,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,50,26200670,"cat_fiml",0.678321197683783,0.609793414307879,-0.0685277833759037,0.12422246598342,2.00000000000955,NA,0.64,26,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,50,26200670,"normal_fiml",0.678321197683783,0.613034162144764,-0.065287035539019,0.0698086533178923,176.999999999992,62,0.64,26,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,50,26200670,"listwise",0.678321197683783,0.535135135135135,-0.143186062548648,0.132218394073582,0,NA,0.64,26,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,51,26200671,"pairwise",0.678321197683783,0.718596296493308,0.0402750988095248,0.0796889336966617,0,NA,0.601666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,51,26200671,"cat_fiml",0.678321197683783,0.728762259225425,0.0504410615416419,0.0700232494108713,18.0000000000007,NA,0.601666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,51,26200671,"normal_fiml",0.678321197683783,0.665755766943452,-0.0125654307403309,0.0733324634102027,215.000000000003,94,0.601666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,51,26200671,"listwise",0.678321197683783,0.755869565217391,0.0775483675336081,0.0878498871391175,0,NA,0.601666666666667,22,31,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,52,26200672,"pairwise",0.678321197683783,0.611239513220866,-0.0670816844629167,0.118723758102266,0,NA,0.631666666666667,25,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,52,26200672,"cat_fiml",0.678321197683783,0.618563833632177,-0.0597573640516057,0.0829322359222466,10.9999999999957,NA,0.631666666666667,25,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,52,26200672,"normal_fiml",0.678321197683783,0.572174499908516,-0.106146697775268,0.104673297116075,207.999999999998,70,0.631666666666667,25,35,""
"gauss_skew","Gaussian copula, skewed ordinal margins","gaussian_copula_skewed",6,"mar_lowgate45",100,52,26200672,"listwise",0.678321197683783,0.633911583659765,-0.0444096140240182,0.148953660139145,0,NA,0.631666666666667,25,35,""
