"target","R","n","coefficient","method","source","reps","valid_reps","coverage","miss_below","miss_above","mean_length","median_length","mean_estimate","bias","mean_se_if_n","mean_se_if_unbiased","mean_se_delta2_var","mean_bias_delta2","mean_variance_ratio_unbiased","mean_variance_ratio_delta2"
0.5,2,40,"Conger","fisher_delta2_var","Moss 2024 Fisher scale; second-order delta variance",500,500,0.944,0.028,0.028,0.579283357178373,0.591568984086778,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,2,40,"Conger","fisher_if_n","Moss 2024 Fisher scale; plug-in IF covariance",500,500,0.942,0.03,0.028,0.568086004209021,0.579995693081892,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,2,40,"Conger","fisher_if_unbiased","Moss 2024 Fisher scale; n-1 IF covariance",500,500,0.942,0.03,0.028,0.57510297455547,0.58719139937619,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,5,10,"Conger","arcsine_delta2_center_var","Moss 2024 arcsine scale; second-order delta variance and bias",500,500,0.892,0.08,0.028,0.671371831204342,0.675814371973257,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,10,"Conger","arcsine_delta2_var","Moss 2024 arcsine scale; second-order delta variance",500,500,0.892,0.082,0.026,0.671821525526907,0.675822650672041,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,10,"Conger","arcsine_if_n","Moss 2024 arcsine scale; plug-in IF covariance",500,500,0.874,0.094,0.032,0.622147306724678,0.628451889129888,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,10,"Conger","arcsine_if_unbiased","Moss 2024 arcsine scale; n-1 IF covariance",500,500,0.888,0.084,0.028,0.653771811848111,0.660727699935124,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,10,"Conger","basic_delta2_center_var","identity scale; second-order delta variance and bias",500,500,0.878,0.07,0.052,0.694342528512222,0.697722460928783,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,10,"Conger","basic_delta2_var","identity scale; second-order delta variance",500,500,0.88,0.072,0.048,0.694342528512222,0.697722460928783,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,10,"Conger","basic_if_n","identity scale; plug-in IF covariance",500,500,0.862,0.084,0.054,0.639660926595191,0.643537827217598,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
