"p1_2","p1_3","p1_4","p1_5","p1_6","p2_3","p2_4","p2_5","p2_6","p3_4","p3_5","p3_6","p4_5","p4_6","p5_6","cell","b","wald_stat","wald_df","p_chi","reject_05"
0.845062295642511,0.796730571722013,0.830917874396135,0.822870147715562,0.826585277356839,0.828465138219575,0.849318975584293,0.854666027914888,0.858287254409138,0.814042236667637,0.819459564331677,0.817896490222648,0.843038769423952,0.846785725805585,0.838766022626501,"null",87,20.7617366872006,14,0.107895976569053,FALSE
0.812166186646921,0.821027626826332,0.826024552285059,0.809848748261474,0.815106857360378,0.814560289722277,0.827619230032561,0.800451580806176,0.81674161114211,0.82835658238884,0.814924690679281,0.831013862314456,0.819862112635308,0.82786979306124,0.806190970137031,"null",88,11.1778738133503,14,0.672009458179453,FALSE
0.848573402050901,0.808315895404374,0.848858483811948,0.81514735396641,0.828145077281837,0.845451202549522,0.89644789736128,0.838742082500608,0.85974160699069,0.85906429327391,0.806670656843064,0.825009810056103,0.844327998269138,0.862622121008776,0.823692561931277,"null",89,27.2111215081639,14,0.0180719433229636,TRUE
0.834781478191155,0.802817814465069,0.816087974858144,0.791739918318773,0.808916854609948,0.83713178210404,0.839761869843184,0.825984817175299,0.835034372346352,0.821169228101359,0.788568609486222,0.81666019585005,0.812795051277877,0.827309865463592,0.800158792743064,"null",90,20.6457766989825,14,0.111060470955324,FALSE
0.853431045969354,0.840595958576203,0.848122312164603,0.864605124828765,0.845903695123118,0.842940578298115,0.853139085296819,0.853682933577372,0.832273729273825,0.840269199642203,0.8382057280477,0.822186836518047,0.851032927043376,0.837640733544489,0.835563830407961,"null",91,14.0708824412718,14,0.444443695970552,FALSE
0.849927107452191,0.83111911731592,0.831824200230641,0.823627501282709,0.799767195993208,0.87408308373207,0.877240363368524,0.869133718632154,0.8398761709055,0.845190495764092,0.837047405848128,0.818494357309873,0.850981393962618,0.837758190551675,0.816375084494073,"null",92,21.2401998540045,14,0.0956336330574421,FALSE
0.850893554263902,0.783954284726648,0.820859548457492,0.814045243600731,0.794680052086429,0.832492191974755,0.858773173421111,0.86786184281492,0.851382681488767,0.797080118180539,0.798467276459903,0.776545337066552,0.824453374816351,0.813330880483067,0.822660733862127,"null",93,27.5832257143558,14,0.0161518877121723,TRUE
0.836238972976746,0.829977870135478,0.82994390848283,0.840842509616889,0.868155522669178,0.837837837837838,0.824254976287941,0.846048303020154,0.862603316917573,0.823257179837179,0.842442681734217,0.856426148861703,0.831572084431284,0.853673605428167,0.872752180811029,"null",94,15.1368028302745,14,0.368867415771286,FALSE
0.846444792862107,0.830380701093102,0.811997765459155,0.825538950442326,0.839092913115537,0.85362680255882,0.832392569043448,0.843328777262143,0.862356351309774,0.813504440756577,0.835275818490154,0.840851095969487,0.824957316514873,0.838548225645,0.849441319754374,"null",95,19.1911072959335,14,0.157774713951166,FALSE
0.810533267651533,0.83883568341865,0.822735652496427,0.834691034834122,0.830977007420655,0.833553442987961,0.820257521950369,0.815931656506816,0.812125271601509,0.834870869019573,0.857898648944078,0.851472893803119,0.828120566601916,0.826964909582299,0.844562128789821,"null",96,13.6474433173878,14,0.476293353265591,FALSE
0.872750113712664,0.876038180240486,0.863329402937078,0.862550734949305,0.870860820249023,0.875148600307243,0.867809083943929,0.867049419630018,0.880784007716526,0.868432358121751,0.862282757801277,0.875984708375346,0.857701312369783,0.865951742627346,0.867910998970245,"null",97,6.48753914691297,14,0.952669091855101,FALSE
0.836798030874602,0.82271599101761,0.873578429790302,0.827696681545776,0.857397312611997,0.804681229063433,0.860719011319259,0.80963310131809,0.833843416179363,0.843997116636363,0.800734589243976,0.822337075022208,0.851744828590066,0.873392488672668,0.832700112252828,"null",98,17.7057014118007,14,0.220515138320028,FALSE
0.869494811752924,0.888081774916461,0.853496635750017,0.835867677580584,0.848129596078013,0.874178815995888,0.844802765721747,0.835182654835262,0.850106263952162,0.866070232769935,0.835013358595804,0.855334926435131,0.811177243400512,0.828632325298688,0.805810779895829,"null",99,24.8690234050375,14,0.0358826605133297,TRUE
0.823823411429253,0.867123688863338,0.845667312878386,0.886167139163383,0.848129827301918,0.818079132861968,0.785784786923653,0.82895958559351,0.793572499511093,0.837262538921376,0.877800407331976,0.836997272421025,0.859052616742381,0.831847990583487,0.858771639172402,"null",100,23.3551898442801,14,0.0547300423353466,FALSE
0.85511990169617,0.84354937905288,0.838982368569358,0.859857917488654,0.844401401460481,0.822780731432254,0.834239668051567,0.844344610297946,0.828999540436265,0.819990220364211,0.824584129451515,0.803927888437654,0.825493986254295,0.820923606545109,0.833622258121649,"null",101,20.8568064899754,14,0.105358684004825,FALSE
0.857691378245576,0.830746167609652,0.84700286668313,0.811690268153058,0.839732460053316,0.838503030759789,0.841435359377352,0.832845349595863,0.852793970441029,0.830509386551592,0.800401355112962,0.820634045264471,0.808774812141453,0.826238518375945,0.817660150698522,"null",102,22.7362381938157,14,0.064699274609202,FALSE
0.860488825691519,0.85567440144967,0.860659295900704,0.841768757106997,0.837097885477143,0.868677772775026,0.870978840529847,0.857414192937429,0.850023567725072,0.871505209392969,0.85266462718793,0.847928627835998,0.870990630694554,0.85819549757327,0.828627736600831,"null",103,11.0977173135589,14,0.678342971738937,FALSE
0.833992826312953,0.839466266148605,0.807221326208668,0.820329939565525,0.815664205241643,0.863641322133741,0.828668399926028,0.852608823818414,0.842462367519,0.82326390777095,0.841704784882261,0.84249060374981,0.81504852256408,0.810357719524486,0.826067105484865,"null",104,12.4063942226682,14,0.573701398979867,FALSE
0.851507726901497,0.874875541096729,0.866716425867676,0.825344151410743,0.864664766666136,0.872367581365667,0.850822606768391,0.820136273223581,0.851487249119532,0.87700929381945,0.851418686222798,0.872264327684578,0.832534994869723,0.861382126824691,0.835911985306183,"null",105,22.0182430321409,14,0.0782403036859338,FALSE
0.841207469170026,0.815138297986347,0.809600429069456,0.839142953657085,0.836478661805705,0.838359456241211,0.840929189224166,0.876046865063539,0.862527022874425,0.796047617514142,0.831012210038411,0.830962334115021,0.841605635617792,0.828176848978189,0.857746380584797,"null",106,19.8677452239374,14,0.134366562654501,FALSE
0.807252726966701,0.82839024602846,0.82646138494661,0.837606976404294,0.812533621687415,0.803520261972984,0.809832217682344,0.821089726213066,0.80951862635718,0.836464136585153,0.853062823805999,0.822415046090126,0.856475915033742,0.820582942331008,0.83713266630112,"null",107,15.8624925298018,14,0.321843689938163,FALSE
0.830224373312349,0.816637454496427,0.814319467392884,0.809249517750541,0.847988838037536,0.832588080271315,0.814130399646578,0.800987532137824,0.831478692926998,0.819342731106485,0.816959262668842,0.834055148098979,0.81463173504696,0.834446971465171,0.837459161614356,"null",108,27.0558856583565,14,0.0189340276035299,TRUE
0.824344752698703,0.847338057818702,0.847396095481854,0.866901629656446,0.861074747129323,0.81053125967358,0.807959031260002,0.832848682953749,0.816325226798416,0.841505216896081,0.863841693275382,0.85526047753321,0.85051838090052,0.852494716628941,0.861476658817011,"null",109,24.5721663436185,14,0.0390335947972283,TRUE
0.840040096615782,0.812711034530734,0.80021629915345,0.821294256344054,0.819167211824337,0.85489176000172,0.820780860465863,0.863435533538626,0.861151163660055,0.811975546076735,0.844028160984451,0.831186091877639,0.815362878840586,0.818590232684705,0.839765844487411,"null",110,27.3529566954139,14,0.0173163143799701,TRUE
0.831317171911899,0.853855771885098,0.845608788922837,0.851682460237416,0.849432413974823,0.836353198087747,0.814700432365658,0.810148244807153,0.815942083108818,0.856112764155246,0.851396334082656,0.843717160394695,0.851257281632167,0.859774776718298,0.844278580250228,"null",111,30.5898395202261,14,0.00632427040601214,TRUE
0.836121037829608,0.853964207954968,0.87237368983616,0.82540791060885,0.851097887185378,0.835027406737268,0.858796197621382,0.817046008951488,0.848061585703928,0.876784614148341,0.821542723204773,0.858015430775825,0.842609586410005,0.881932443891077,0.829109124504683,"null",112,16.9677150437059,14,0.257902419841877,FALSE
0.865139688310848,0.870255542521043,0.857459443177417,0.856933077072581,0.852161665251003,0.880473758556992,0.881125418087308,0.87251402345742,0.867687006864074,0.88355719237435,0.869480805520962,0.880892440459755,0.859391815522062,0.859969624180014,0.864844408883507,"null",113,13.8702839611148,14,0.459419151050393,FALSE
0.842423789200421,0.857236749954208,0.843458170943677,0.846345447781714,0.822185821205149,0.839183480927161,0.833646364368124,0.839121388275167,0.825762490148879,0.85640280908618,0.853873963587557,0.826897902218953,0.850786760716224,0.82388260285256,0.834909362533627,"null",114,12.9675990410446,14,0.529076496118932,FALSE
0.833739747284416,0.841052865816829,0.814996881376,0.8517326103533,0.809702025087616,0.837835826053668,0.806498470542706,0.845915157697866,0.806499496368552,0.813620606105789,0.855908549959708,0.832255865719489,0.832367450548398,0.800779880361677,0.83765715319842,"null",115,16.3206879834782,14,0.294185036884916,FALSE
0.823104221549716,0.833298717766531,0.811675054859875,0.829075597421483,0.815263575410495,0.851960698306869,0.816454447829231,0.844923277832191,0.844686648501362,0.840388351651981,0.85518967420409,0.846758392714456,0.838911368488879,0.824985506612266,0.856051799624105,"null",116,26.4166713615859,14,0.0229013718456626,TRUE
0.815189267932077,0.819423468382691,0.818011929725442,0.825902450967057,0.83185619908226,0.80837772582685,0.812557047855001,0.815040473496388,0.821002386634845,0.81953406978016,0.827512566941551,0.828052075657087,0.831468615106936,0.823838690443927,0.839866247604779,"null",117,5.76156650387178,14,0.972147862359767,FALSE
0.8171167777614,0.814575459607445,0.806049083240455,0.782437246743358,0.820246752185636,0.851690725726715,0.834859052201054,0.816525820567729,0.862852879540941,0.854296333765862,0.822113726799525,0.862985920433184,0.81089258698941,0.848999000647932,0.825132789787755,"null",118,22.2070787927654,14,0.0744584012068644,FALSE
0.851396334082656,0.829178484081062,0.827336887315736,0.854357934256093,0.833091944801891,0.845220574258824,0.851396334082656,0.870364168656217,0.846360357737778,0.831840693467282,0.853641877937326,0.834991533172112,0.846265049842489,0.830402618798928,0.8546934030805,"null",119,14.0631183988544,14,0.445019326844184,FALSE
0.828454429749322,0.811119505799742,0.839423252620446,0.83625484297117,0.820661950535807,0.844611918265869,0.875570990897327,0.861432894722256,0.842908561758983,0.850067469638663,0.838591179286239,0.822902081453974,0.880741069447526,0.859361556619383,0.845221775085128,"null",120,18.9643638465303,14,0.166315390270231,FALSE
0.838750232308987,0.833356098893594,0.788221833503856,0.814520836401922,0.854328371336221,0.879365462331866,0.828661124867351,0.857586529876703,0.89234370514321,0.815054048384069,0.84403815319284,0.878662864769763,0.815221348277422,0.833145158150581,0.867769323584994,"null",121,25.4612418604907,14,0.0302777375560903,TRUE
0.845927623825536,0.848430716597919,0.842815020379846,0.843132163856569,0.83310272796283,0.848545495851228,0.834838737626443,0.832514817035944,0.822451779517392,0.858992993036423,0.851245212800485,0.830307601142057,0.848323158345206,0.830145643370558,0.822458466041147,"null",122,18.1120549709561,14,0.201724834081243,FALSE
0.838644614764018,0.833214969763488,0.846275829705982,0.835900636490318,0.831236740029574,0.840931762422151,0.840543126327681,0.835513897727395,0.836311919712338,0.848658465396839,0.838155403181865,0.841625193942029,0.848611005979865,0.841250195073913,0.838946063036511,"null",123,4.76326060743013,14,0.988842170454714,FALSE
0.831113684616869,0.829007764116211,0.819281591172437,0.82706234801441,0.824174418976375,0.836247765184664,0.815837937384899,0.826262669460719,0.831411062645508,0.821658627995869,0.834792664794317,0.834521928513473,0.803790554371228,0.81679146088896,0.819289275349994,"null",124,8.27569165258161,14,0.874474191382189,FALSE
0.825740733895539,0.869656585002527,0.825994336906601,0.830552451958973,0.867414097593831,0.840561224489796,0.807609188374324,0.809593323072529,0.843730962988076,0.851433665131481,0.85076695127541,0.890548166815272,0.820443083097885,0.857194992304397,0.859218530028953,"null",125,21.9141007809193,14,0.0803966812235007,FALSE
0.811860325105358,0.848420049696569,0.827372282462103,0.804317873551818,0.859937187215497,0.823742197202653,0.810879303171284,0.771792476132178,0.82998521141204,0.839338619728128,0.808030282546979,0.861347484952124,0.792431569810385,0.848242595051625,0.816966160273043,"null",126,16.8203359610527,14,0.265878714920871,FALSE
0.846118958144357,0.846223574735343,0.838551701126909,0.822266266676002,0.841455811853731,0.852923552931179,0.836999043727723,0.817906083023955,0.842698213811097,0.83987059372727,0.820765169784266,0.848257398806653,0.821237039685377,0.843188147186849,0.818820004434854,"null",127,6.30987050943202,14,0.958066501547502,FALSE
0.857186740462499,0.843153374365853,0.842868676141505,0.82494600257464,0.840688657032381,0.868058958796698,0.873248400772376,0.839118800040757,0.860202276552158,0.861912111120136,0.835842344063682,0.857017217285269,0.838251389690144,0.851363402967327,0.830705233626778,"null",128,14.8874845553982,14,0.385889146365711,FALSE
0.851712051765975,0.841087714194907,0.857508495719878,0.838589053109582,0.836222265180317,0.84130826541865,0.871129176891314,0.854982168177717,0.852527939252236,0.857827278921419,0.839026431859889,0.833902173738326,0.866095340117836,0.86895172074414,0.84757157450541,"null",129,10.7891581269446,14,0.70251421752622,FALSE
0.828348281337167,0.806855554780593,0.82563161593888,0.814752170621305,0.841631145516819,0.830967776555499,0.839001379221518,0.833551684886493,0.849649091719424,0.820181536132776,0.814729289956716,0.830807077098261,0.822788344843141,0.844229230116398,0.838800677037156,"null",130,6.12498669746732,14,0.963242111563682,FALSE
0.807461920246449,0.828588263652677,0.812846234466237,0.83345600283662,0.842016194678891,0.835583060203554,0.814346445676156,0.835040617867535,0.838323740541939,0.827594567073795,0.840202807013743,0.846154676627926,0.829677251910048,0.854550939493191,0.853781376079716,"null",131,17.7964040243441,14,0.216211547592222,FALSE
0.841567355356366,0.856503893347196,0.854504696265082,0.852042353548831,0.868454963274773,0.830223458267309,0.836325095924227,0.839249832551909,0.847494903119131,0.845884299665812,0.840717903307668,0.851854246126662,0.854880061057871,0.857805918493279,0.858029122780701,"null",132,9.80785380410481,14,0.776092276884539,FALSE
0.804758542482402,0.842340416435076,0.842234177959847,0.839310104716248,0.839880444064902,0.828917260109921,0.831492229919491,0.836564532896076,0.818489512430799,0.869073575306742,0.866150543161096,0.858654605192976,0.863412857403023,0.863830059914774,0.863689575727123,"null",133,20.0780738564752,14,0.127699084668988,FALSE
0.836912204403371,0.843714013095121,0.843994613708768,0.841693551468702,0.861016487259845,0.832445201340438,0.82450559936822,0.827743660693291,0.852547648954181,0.828049078121187,0.817600955107726,0.851147815732022,0.829031546437238,0.851436934978899,0.846380898562015,"null",134,11.0430668954312,14,0.682649441396775,FALSE
0.792262450763503,0.82157532765258,0.802766670269102,0.839661713391236,0.845730802957638,0.776680012053898,0.760634292230566,0.794495730378398,0.808733600926699,0.7952255213666,0.840185493176733,0.83541537382295,0.818481311702808,0.811161947513812,0.861619861619862,"null",135,25.1002970581864,14,0.0335900493949215,TRUE
0.850478468899522,0.853147712041354,0.837486745845255,0.827434239170835,0.832354068207945,0.881528072461739,0.86569681862624,0.847521012674481,0.857844820187108,0.862995298858294,0.85284989619229,0.863216504135689,0.831856517561653,0.836812875196627,0.816034340256485,"null",136,21.3647518262218,14,0.0926439548331946,FALSE
0.845044082286936,0.854544670947722,0.831587726755097,0.836589926438678,0.855753819852548,0.849425126644224,0.834559902657181,0.82618182985073,0.840056300182336,0.843941709537852,0.843583132868038,0.849494732315631,0.82881200883758,0.829217656759512,0.828927320841464,"null",137,18.3999100468945,14,0.189169060379082,FALSE
0.801693275022343,0.836293256866442,0.833278641670813,0.791732574079932,0.820959341972923,0.835741573807669,0.848610402855686,0.814831470185221,0.836210221538884,0.859476829585165,0.828267669935746,0.860140598281577,0.843790541649678,0.875756037727869,0.841904731791377,"null",138,34.3376312488871,14,0.00184049765170961,TRUE
0.807856763983156,0.820235001879361,0.81568019429476,0.823443450295257,0.836954749508147,0.801454549410619,0.791619307418353,0.793918424235193,0.826381353357351,0.803753754572265,0.814304049810208,0.833374306864432,0.801691867193315,0.81519529508963,0.82573179033356,"null",139,10.6668940710237,14,0.711983146119973,FALSE
0.833209585606525,0.82004630450314,0.832907517005703,0.824967686342094,0.841284359246128,0.844141326196081,0.867891768309123,0.854489013920551,0.865432956007342,0.865407599625295,0.849269495375803,0.857564405076082,0.867683433965933,0.881360685088117,0.87054946358934,"null",140,14.8739298139256,14,0.386826677352681,FALSE
0.832904815036411,0.820055004082334,0.804144621757654,0.828245094250505,0.790146574546394,0.861764642105948,0.840177700725973,0.856398918385815,0.850492288120389,0.838151910616695,0.835380729290356,0.821407310394095,0.82205446211917,0.802598133065083,0.816067081417365,"null",141,19.1798377505668,14,0.158190745770941,FALSE
0.798031627155466,0.821950003561,0.797689283546671,0.78495794430683,0.793506317076484,0.838609083846684,0.81706284846797,0.806995987691237,0.83173298739083,0.835572290642419,0.819926005958812,0.833894280517161,0.792973070154889,0.807007529424556,0.802379031603112,"null",142,11.9959905097772,14,0.60662479083343,FALSE
0.831794159459137,0.83221567322108,0.846357044664277,0.825154133356287,0.832743439226519,0.823204299671432,0.837497020778714,0.805590357281721,0.826521595350779,0.82711767343609,0.803301304678196,0.824307229892638,0.820154506069114,0.830357864124727,0.81199069622531,"null",143,8.12882295235895,14,0.882507152878345,FALSE
0.817371219852823,0.848788417192757,0.840888006731246,0.808997046179672,0.846520043943735,0.838343778121447,0.835779589287445,0.811995745732303,0.836047067930269,0.872830680815832,0.835308728637382,0.875707924430418,0.843581445523193,0.87044324604447,0.846486148741456,"null",144,21.8966540331692,14,0.0807629369323431,FALSE
0.84761864727395,0.844396151573973,0.873440416802894,0.89720015393618,0.855468544699637,0.828707559003658,0.849856178023159,0.862982656766285,0.829269061452631,0.841258082609294,0.862466608479463,0.823376513821447,0.886325183994586,0.84978812219341,0.876136513374621,"null",145,17.1207862504612,14,0.249798277926729,FALSE
0.831370597666833,0.82908339076499,0.824503674454316,0.842671818934585,0.854183288854651,0.838717750501921,0.839654981753843,0.849585524556556,0.844628300954981,0.820828050057886,0.847314681664992,0.839564500603016,0.834374930989555,0.843161856963614,0.861485868788334,"null",146,24.8458451927503,14,0.0361200997853154,TRUE
0.832196888983593,0.863856232181183,0.852745887594243,0.84504987790999,0.845621506521161,0.819270063680725,0.821385726853456,0.803249049480205,0.803793675792912,0.831702899518617,0.826702712502466,0.822023407906411,0.834230804194495,0.821517051781366,0.81656059083441,"null",147,17.2899414067827,14,0.241055891330545,FALSE
0.836039590973433,0.83086357783549,0.83379561765363,0.835754134889654,0.820774904141729,0.833504378016027,0.839125716435898,0.816620228704682,0.801477226990395,0.828623657551984,0.816957894851873,0.812822474324126,0.828105559557331,0.823887374621358,0.815085740391257,"null",148,23.5438960064677,14,0.0519753206183053,FALSE
0.84341252699784,0.836752462317027,0.824291082096613,0.830490233008664,0.818664068420483,0.858404766313405,0.862000292234675,0.862653639409249,0.842847388557122,0.836337450355693,0.8507802834632,0.825248338493968,0.835496154385511,0.820947998958243,0.827197960935939,"null",149,12.9847972821618,14,0.527721055269685,FALSE
0.843351626982412,0.853491779260947,0.832138447876281,0.859456420679366,0.825548315065111,0.853232951920202,0.831863494852853,0.853854189783867,0.825314836414063,0.83105070113959,0.853172294155713,0.829967774844947,0.839899272220082,0.803337338426807,0.835931532345695,"null",150,23.4923256123311,14,0.0527155768418946,FALSE
0.849264626714615,0.832640500998758,0.832852559782169,0.808977518537252,0.814845624184918,0.844102784646812,0.855003973965158,0.833846978426906,0.831542694568188,0.816789615204306,0.811863359045341,0.804283247718425,0.809381644794777,0.817823310043294,0.783508130472433,"null",151,28.3631251204602,14,0.0127284603471037,TRUE
0.820086895344278,0.809294604917513,0.846096521781392,0.828210978392162,0.825296995108316,0.79854306343476,0.832519341314777,0.817432020275785,0.809110022530395,0.821766135565758,0.803994221857061,0.817191524138784,0.832545577312627,0.834943312498309,0.825295116864128,"null",152,13.0345660431724,14,0.523803669134592,FALSE
0.834103947255758,0.834232577041747,0.834754797441365,0.847828756627458,0.816431752518077,0.823064838694111,0.828974864649639,0.844789475656032,0.802702443290283,0.831764021000123,0.850194479666576,0.80007677052012,0.850675427041614,0.800702589803413,0.813654344782055,"null",153,10.1172989177153,14,0.753558263349091,FALSE
0.847089791059122,0.841671079857832,0.833504378016027,0.829010650193788,0.821184732427336,0.86272561045921,0.854472366224409,0.852628131652202,0.84199629508554,0.860089213701381,0.852753509374693,0.842129617028226,0.844572301147984,0.836680476239731,0.837591151965959,"null",154,5.69542144266525,14,0.973594235358852,FALSE
0.85427146527343,0.843219514304868,0.840703281512401,0.830595979477913,0.848746758859118,0.859296699966448,0.859472372808985,0.857395010439762,0.867531765341984,0.853751279676303,0.838267957647769,0.848348624846995,0.84112365964918,0.845803418294748,0.832992134468268,"null",155,14.0851757060913,14,0.443384844954846,FALSE
0.823410833337861,0.807943042939608,0.835089673369415,0.829834588415787,0.840248670544021,0.803586724644956,0.828298575150716,0.820301566643614,0.844355851673857,0.804616478429117,0.807544264819092,0.820581966856596,0.82939497500501,0.85604241587988,0.839913173246507,"null",156,12.5088699771507,14,0.565506493607364,FALSE
0.838208646129951,0.827289360484885,0.810767849998378,0.816474144445644,0.834987962236589,0.861771386134857,0.839756647383145,0.848198989438987,0.866874595869309,0.845120479963481,0.85348939426004,0.885774584301076,0.834221110990325,0.85560235613363,0.858554975872743,"null",157,16.5344064782115,14,0.281838758562882,FALSE
0.823520918119054,0.842150604375906,0.82825246887076,0.831591328289984,0.802916830902641,0.8628420209018,0.867822634160026,0.863020321338211,0.82598452600862,0.867759851891034,0.865634741481243,0.83934280496752,0.865207311155443,0.833517716937156,0.839531860949009,"null",158,19.9133691359611,14,0.132896441772893,FALSE
0.829596169971058,0.856096355708087,0.864052116980434,0.851099427680346,0.840297101527734,0.826042521731094,0.842132195233481,0.826546984085686,0.831988336738731,0.866043358210995,0.855735991420374,0.850309179585438,0.863735712689475,0.863757990593852,0.858885849507186,"null",159,14.8052808703916,14,0.391593671280524,FALSE
0.84025299593322,0.847950866408545,0.845699064449065,0.850528043656682,0.841188662485532,0.847751617639063,0.842801387684302,0.853057226046967,0.843734002942112,0.84518105668003,0.858176918839014,0.854199066874028,0.850468712617178,0.849228101727954,0.851380271947081,"null",160,8.42440291306068,14,0.866065470305128,FALSE
0.856087247760194,0.824976620011181,0.84821601478062,0.84063620118504,0.820573229525845,0.850290751120193,0.871048559428192,0.871313391286078,0.848414361955141,0.855507274551941,0.853171752342697,0.833015889581757,0.866027099302816,0.848404853135667,0.851294520333518,"null",161,15.5423734707989,14,0.342111713524428,FALSE
0.831245679072831,0.820600499056794,0.853137952416697,0.829576809461463,0.820702844848195,0.821056741280583,0.845369214909663,0.811092640169261,0.832012918748442,0.84014305841552,0.824770449288568,0.82406565328483,0.843583132868038,0.845667312878386,0.811366514861624,"null",162,29.4035099211409,14,0.00921179021019589,TRUE
0.821610050381646,0.848582352273157,0.83544734045136,0.811825933612189,0.832870582526889,0.874379406961566,0.850164818699431,0.826324816012852,0.850318141985489,0.877404239088977,0.845311304215674,0.866621662819564,0.837571806797078,0.850658730762129,0.821475907362225,"null",163,21.5603425732057,14,0.0881109609525024,FALSE
0.838478684570407,0.835150283487463,0.808620178441467,0.82308475848389,0.8223485521407,0.858754760236206,0.829285872999528,0.833044302502181,0.832291920257513,0.831244760421997,0.840463790688493,0.845110379235008,0.81659986946226,0.829254410927718,0.827620571330069,"null",164,12.4414091117777,14,0.570899570815017,FALSE
0.827623946590785,0.859285501440254,0.838732100653413,0.827243909662276,0.839954966638889,0.865471836940884,0.845138739097491,0.822578884157659,0.854501929908364,0.877151935136222,0.854102205534206,0.883666177325984,0.836401044815022,0.865952491328802,0.837623914969974,"null",165,14.8358407747588,14,0.389467720760921,FALSE
0.829887888017627,0.847322416886141,0.834329168929929,0.847572593552321,0.845048904740416,0.845351594506454,0.813461080952484,0.848334660405055,0.845853458020758,0.841655518851184,0.855003474445046,0.863352882980875,0.836494440810988,0.844841384341501,0.855419583281048,"null",166,14.2314833103458,14,0.432611638247623,FALSE
0.845615753581448,0.866380899951363,0.85382137503588,0.827094550020217,0.834750393134145,0.860404933074904,0.853220606759324,0.834387554491837,0.842074551518493,0.860534474805017,0.836341782747741,0.841334724567839,0.826632455471213,0.847642467657436,0.815430047988188,"null",167,19.2126734272482,14,0.156981014026681,FALSE
0.864071335363201,0.821380243572395,0.867528184054719,0.853753656158596,0.859444264244783,0.838761689777491,0.890816582777408,0.87700145958268,0.877190109710169,0.839656484400478,0.823109998367169,0.828816442316575,0.883117871549259,0.880582756149988,0.866829732300584,"null",168,12.4310832136556,14,0.571725655579881,FALSE
0.852446115507367,0.830315503689269,0.830949355698915,0.820847878133126,0.831893583215388,0.86653883447547,0.856158063290452,0.856763725007973,0.851493436009872,0.839632949720853,0.821369607933355,0.835064703305736,0.827318252460715,0.830196002328741,0.822759791178808,"null",169,20.0384268628772,14,0.128934557161728,FALSE
0.884695211007764,0.843695156195156,0.862409052383626,0.849917045057632,0.856999856999857,0.859401103839177,0.881033404713291,0.868366205217086,0.86728086134721,0.839720561088574,0.827414282426939,0.837048984732318,0.848812213774032,0.858634912187334,0.837882693015767,"null",170,9.55232664588665,14,0.794126916206348,FALSE
0.816409730284295,0.835716786512617,0.830393487109905,0.850994543691109,0.840703281512401,0.824356604732103,0.824475180790564,0.839618128044537,0.834776108083511,0.830261881668283,0.856266509011819,0.85134090503657,0.845535990114303,0.840674029866868,0.872228444666761,"null",171,8.94661860900404,14,0.834454907644761,FALSE
0.806991660982175,0.837129201933089,0.813548125892305,0.835134445200817,0.848959409828768,0.829939203265167,0.809164351900935,0.827995003916421,0.820603195373673,0.823313987107275,0.850347407803314,0.848192694073656,0.826740590681309,0.824738435392214,0.843562739295979,"null",172,13.1212219671013,14,0.517001467006407,FALSE
0.817894204686914,0.836766674284222,0.836681365343786,0.799723943814447,0.798985146632186,0.865983272524383,0.863088718510405,0.839400719702537,0.827859445871359,0.865749746568399,0.844796601862441,0.833239473583492,0.833734913487642,0.82212930378673,0.804144519582828,"null",173,28.8647662480556,14,0.0108993996466477,TRUE
0.818536012595736,0.839157614814656,0.818345986781999,0.858670435455055,0.842606227458011,0.820018266802772,0.799283844758097,0.839763276947811,0.815567197690581,0.822487116868027,0.85509735311165,0.844184871962948,0.834198886458328,0.823347090847773,0.845109464879906,"null",174,23.1419163166447,14,0.0579993058982046,FALSE
0.826684229331428,0.800511753847463,0.858362996932089,0.823564321497885,0.840765176405645,0.822950925215544,0.875943235939784,0.832726291649804,0.855516075174451,0.857398079986224,0.81444130697862,0.834646383289684,0.867472290890207,0.890080428954424,0.852451979826162,"null",175,22.343520205847,14,0.0718260788438933,FALSE
0.855522260273973,0.865866155884988,0.823874128710652,0.815596771607248,0.866308730574659,0.870741887707015,0.81524224686849,0.825622260257435,0.873863428982427,0.833548109965636,0.841329604130809,0.876226301372812,0.788676257376269,0.823350873342576,0.836432183710791,"null",176,36.4178689088681,14,0.000903144618972244,TRUE
0.821571468737159,0.802800769347136,0.808438422395977,0.830775264178615,0.814486207452815,0.825803887839478,0.826037793289408,0.840384376065231,0.826758268232339,0.823479890285963,0.824342364838206,0.826887601365424,0.838096882825317,0.827172762427359,0.841284359246128,"null",177,11.7736901649849,14,0.624471556780146,FALSE
0.847687251155706,0.873966255135205,0.839956468159339,0.845373742328671,0.860999732691794,0.871186586229846,0.834539593074148,0.834663139480309,0.855650481699689,0.855359725719184,0.863531275420645,0.87926593689633,0.826956456920144,0.839855656565117,0.845315183648215,"null",178,10.8160223883298,14,0.700424697397722,FALSE
0.816587997302765,0.836880281000903,0.824137054052153,0.799239279648831,0.847770655619166,0.829809765137476,0.811766224406929,0.792333043858182,0.827127013024899,0.829235898408912,0.826071832333246,0.858408621825766,0.799834457686627,0.840137860773624,0.815237474187588,"null",179,16.2833621172146,14,0.296377725060781,FALSE
