"b","kappa_id","kappa_lin","kappa_quad","se_id","se_lin","se_quad","cor_id_lin","cor_id_quad","cor_lin_quad","delta_id_quad","se_id_quad"
142,0.7124394730022,0.672446212821658,0.626580274511898,0.0135290311710146,0.0175303367204145,0.0254129697579444,0.863149022923659,0.654798581142387,0.940175258161587,0.0858591984903019,0.0194575787426692
143,0.698886419381785,0.652430639152204,0.599128997030388,0.0127008327976032,0.0173269515348629,0.0263831586284874,0.833268426493045,0.610923565170018,0.938734914375294,0.0997574223513973,0.0211649662455122
144,0.716253802163088,0.691028124791235,0.66821267434485,0.0132331810592893,0.0164582565327288,0.0226105314553206,0.867867477679301,0.65682403144526,0.936714603710993,0.0480411278182387,0.0171259321882058
145,0.712198267815422,0.676846049298599,0.636632758918743,0.0146579113425507,0.0185044728678273,0.026219326062441,0.870016806403496,0.674857637204145,0.944491422362104,0.0755655088966791,0.0195853031173456
146,0.696317615921121,0.671495426479726,0.646519785943121,0.0144199516474629,0.0172265353025979,0.0242277172655865,0.857119697492445,0.628942589514585,0.933221399643186,0.0497978299780004,0.0188536299978128
147,0.701540959323483,0.67843588041184,0.657103281741157,0.0140126791110997,0.0172990265093488,0.0232615197344971,0.861187711561421,0.657594203553938,0.942665487888364,0.0444376775823265,0.0175715578537574
148,0.726759109350969,0.702047064197457,0.680131886664847,0.0125801813849258,0.0168060767175405,0.0246130399412069,0.819961308526607,0.59302229074051,0.940996345363909,0.0466272226861224,0.019920341302141
149,0.704112988820039,0.676357210765195,0.649309807125333,0.0126430617076927,0.0167776299897833,0.0238712076059829,0.856703819316725,0.660551940413013,0.945506086805138,0.0548031816947061,0.01819246013979
150,0.704311474788531,0.667997844759279,0.626205844317209,0.0127604895962625,0.0173168755797181,0.0254803903617156,0.849974267780253,0.656174423926454,0.947519022843166,0.078105630471322,0.0196311059931724
151,0.722145933384309,0.699928096746113,0.678179269384329,0.0142033449255445,0.0176744880289573,0.0248353881989558,0.866484737690758,0.663415939226287,0.941298881798396,0.0439666639999797,0.0187215765087329
152,0.690640663080168,0.665926186746774,0.642002982014946,0.0139797216340544,0.0181685762197011,0.0257015619468842,0.862969101062323,0.689123863195939,0.952681787131661,0.0486376810652215,0.0189946717791979
153,0.71387368836737,0.69604258586598,0.678011309193684,0.0134552392412148,0.0166656346780768,0.0226464755319744,0.876336481642954,0.693070909837442,0.94776445796683,0.0358623791736858,0.0164781628328983
154,0.707308300371185,0.683659936786935,0.663098841172229,0.0127994217405405,0.0161074819705309,0.0223662016262204,0.861701882635536,0.684073026491321,0.951066652918171,0.0442094591989556,0.0165047543716369
155,0.716338280007988,0.692142833310184,0.672564512325136,0.0148387255022402,0.0178351965343615,0.0236506248181233,0.899820185440755,0.717377419592185,0.944189868354122,0.0437737676828519,0.0166138377802933
156,0.710103146192575,0.685858691495672,0.658941349013397,0.013157703475953,0.0166673589293273,0.0237994464186495,0.864977642392161,0.668618956298208,0.944364594687353,0.0511617971791781,0.0179105563424554
157,0.712201966896,0.69466819830232,0.673826872113092,0.0128884687758587,0.0164786201349849,0.0237676814704969,0.870397468604335,0.678419645661022,0.945181535355874,0.0383750947829087,0.0177588304449679
158,0.72825154794779,0.699951773993449,0.673399017168725,0.0134487774073301,0.0169220683703091,0.0239524910451981,0.845310280986252,0.614649251399972,0.934063717694558,0.054852530779065,0.0189366153102414
159,0.709270993470652,0.684753899149368,0.658100728598205,0.0135754238320601,0.0162724617244576,0.0223865651466974,0.871190428475282,0.662888683939449,0.937108343473687,0.0511702648724472,0.0168088447817827
160,0.70681708057692,0.66769441726621,0.63023404684902,0.014463517776737,0.0192035311747995,0.0274533951501739,0.857138606177362,0.663611708401838,0.94665291366972,0.0765830337279002,0.020877694019303
161,0.699474345586804,0.690797088461083,0.68102881150367,0.0147081192140944,0.0181207608534308,0.0242449004116656,0.87133507319007,0.702788797536962,0.955832275392076,0.0184455340831337,0.017404579108128
162,0.69026175108444,0.652462539749909,0.614574099766205,0.0137289769512465,0.017408069375381,0.0242647212512311,0.863034861450166,0.650845703317277,0.93765923167729,0.0756876513182354,0.0185372411419128
163,0.696234912615547,0.654326866423777,0.617184292593005,0.0138269384410079,0.0180419021422826,0.0257553149589925,0.884189012097306,0.706532247016387,0.947743471344501,0.0790506200225417,0.0187431045612877
164,0.675328460551701,0.658569364830196,0.640034808846982,0.01277235405326,0.0152710781668455,0.0216789857048363,0.810263528482431,0.551253597138932,0.929187640843488,0.0352936517047197,0.0181062524831281
165,0.696031843541199,0.659098965677509,0.622514314878227,0.0136800814850662,0.017966755460527,0.0256809352232188,0.872361283100901,0.695468876649461,0.951330712133455,0.0735175286629719,0.018920744864953
166,0.708103100241203,0.679869166926241,0.650689375278641,0.0117471352968151,0.0157700333294827,0.0230525187613876,0.849147611704256,0.653055142983817,0.94656715426552,0.0574137249625614,0.0177684485298852
167,0.702748538279129,0.676460790296877,0.651165611010242,0.0135633275176262,0.0177459946184276,0.0254535236741489,0.861294391279231,0.67693423618108,0.949805607081799,0.0515829272688862,0.0190904071551472
168,0.70696224163925,0.678470517950881,0.656609017695079,0.0141770057944051,0.0174757321728012,0.0234091660165104,0.899308969453635,0.73338410633179,0.949931872802698,0.0503532239441715,0.0161925112107387
169,0.702900726962546,0.673152568715345,0.642380316612626,0.0132318126484451,0.0172075494880458,0.0251987810745579,0.841209333746434,0.629780518615616,0.942889243254459,0.0605204103499202,0.0197506861101982
170,0.720933974188528,0.709286169289504,0.694047640597247,0.0123396344747983,0.0153280776707452,0.02121619365083,0.854816882045199,0.651135368539323,0.943277885597575,0.0268863335912809,0.0161696900368392
171,0.708119535065897,0.677473587516543,0.647744102302582,0.0123206424574342,0.0154635617115833,0.022438348480909,0.829160322468209,0.570594925815478,0.922815247277428,0.0603754327633144,0.0184333996379865
172,0.726616716636725,0.695677544948845,0.663465154817587,0.013251649996727,0.0172308275529101,0.0242349640824573,0.870886978253726,0.682609429712292,0.946747704198452,0.0631515618191374,0.0180137509161686
173,0.697883793822474,0.673959707065337,0.641779813073609,0.0130127253959548,0.0175278931079217,0.0254884182225176,0.877045930930633,0.693805371014352,0.947929850451694,0.0561039807488645,0.0189408652357187
174,0.717740063395054,0.690539311175076,0.662361594076777,0.014011997500304,0.0183621272036496,0.0251945863680237,0.903863672153831,0.756295014124906,0.956765808830167,0.0553784693182776,0.0172371378429847
175,0.687004303420694,0.66533883852142,0.648699963218724,0.0143343112632109,0.0179410313425031,0.0249458563559443,0.879777369843066,0.699520821524911,0.948502554036947,0.0383043402019694,0.018096866634134
176,0.704897802766632,0.680061608237047,0.662580207589595,0.0141405551711905,0.0175772676400854,0.024184635087155,0.873445692045385,0.675691774528787,0.941890423438731,0.0423175951770376,0.0179638553175798
177,0.718818897358247,0.693631104422603,0.665811939890055,0.0128123405079972,0.0168744816184949,0.0239302528394108,0.857756072016175,0.667811940484281,0.947794185395655,0.0530069574681916,0.0180916385497684
178,0.716225932279194,0.67327055570546,0.626657928770682,0.0128747367014198,0.0167240822137122,0.0245710802987529,0.846344249792893,0.619730292898865,0.935232361661954,0.0895680035085116,0.019426739280031
179,0.721414937579699,0.696433273839132,0.676313708940753,0.0141365776420957,0.0168991872341016,0.0222976799280471,0.896766932670192,0.723053896629874,0.947719969209466,0.0451012286389465,0.0155305360557672
180,0.720329638133187,0.685612412889911,0.646645849468486,0.0143454684753406,0.0171339789214856,0.0230094783265824,0.887507428412268,0.70011018654426,0.942664132968717,0.0736837886647006,0.016523963602883
181,0.696790329787666,0.659805339322893,0.623721901568902,0.0128376527774874,0.0174000412385861,0.0250709493856882,0.859100758744323,0.669880824748518,0.94842626058267,0.0730684282187642,0.0190303093488931
182,0.691681676747158,0.673154406250211,0.658312312850604,0.014265715133574,0.0169310270706291,0.0226468245617598,0.876316997605278,0.679965058705379,0.943365746797603,0.0333693638965533,0.0166442899240938
183,0.715657868681475,0.690329716175689,0.662426898678278,0.0138953253700546,0.0178111236886268,0.0252026488376091,0.855210783281231,0.651966655774071,0.944242802017383,0.0532309700031961,0.0192773812084621
184,0.70941264056824,0.698003140043275,0.683131667484143,0.0141744819400497,0.0169156899381445,0.0222967930838555,0.87093474614737,0.674460857295585,0.944055072213703,0.0262809730840976,0.0164846078095728
185,0.69598180760783,0.661265264009614,0.62478129430724,0.0137695333420286,0.0164993096952694,0.0231754831890736,0.854795499687638,0.615215011474749,0.92510128577196,0.0712005133005904,0.0182771351320578
186,0.72863613373266,0.710409756291338,0.691711148009381,0.012302299596128,0.0166781438508438,0.0242541141011013,0.846340958946236,0.65836967776459,0.95242542760102,0.0369249857232784,0.0186203684890259
187,0.716880532980075,0.69060468539188,0.666592404747296,0.0136336331084731,0.0158589518000901,0.0215367098765178,0.857168639093743,0.629445261549007,0.930802802519397,0.0502881282327794,0.0167351682277607
188,0.701057087898877,0.696547326263295,0.687759651941375,0.0132530916436941,0.0168348226972616,0.0231378076982686,0.892675715978606,0.74265384825539,0.958012375708486,0.0132974359575017,0.0159855157044018
189,0.724427382390892,0.706318014100716,0.688676695254538,0.0133861586175525,0.0156112972695074,0.0214997437057229,0.838784606760176,0.58378087155022,0.922500396426266,0.0357506871363541,0.0174758445804505
190,0.693597569721344,0.657366362868847,0.624850670216665,0.0127293803163784,0.0170599874561965,0.0250418856141468,0.856710036951558,0.673981475298928,0.951359412410532,0.0687468995046795,0.0189590645342938
191,0.7214650076921,0.698813600782779,0.674856462361516,0.0137803651363537,0.017578197646482,0.024145206721231,0.877556531568749,0.698253814264611,0.950339774891297,0.0466085453305844,0.0175564750438361
192,0.692771797419498,0.663286504720571,0.630020784843491,0.0148906202553439,0.0179342772358119,0.0251670667022131,0.852965189304758,0.625696252785164,0.933461550537145,0.0627510125760071,0.0196506597984218
193,0.708524029279026,0.686841000844559,0.670486176108396,0.0135085160547243,0.0169080704963363,0.0229788866187609,0.892680432410515,0.721144594385735,0.947702403179541,0.0380378531706298,0.0162113324239139
194,0.72494165896467,0.700238777541502,0.671080720898788,0.0136878007179111,0.0175341516204545,0.0241384225769889,0.885069901083202,0.71566371993721,0.952107155902307,0.0538609380658819,0.0172367630879998
195,0.679617850738269,0.657339830008786,0.636014037197783,0.0120088356857062,0.0158065566255253,0.0220228925098929,0.854490109930808,0.684360241195462,0.955503227628028,0.0436038135404859,0.016347335703736
196,0.704649130599589,0.675513054690018,0.651035016570469,0.012599240291599,0.0157812586361491,0.0223931360472513,0.842780128729837,0.613771455255955,0.934230445366258,0.0536141140291201,0.0177160586813458
197,0.705679754524391,0.674174039214679,0.639775810584654,0.0146318400389558,0.0181502245023611,0.0248664857852147,0.886071321736609,0.701487860741001,0.945273252555157,0.0659039439397368,0.0179435432728271
198,0.711260030246547,0.672240494974354,0.633147540413015,0.0129274694479147,0.0165001317155662,0.0244041186555543,0.85712442829464,0.62669320778594,0.927850190759169,0.0781124898335325,0.0191639699056862
199,0.709563849908265,0.688917713222297,0.669356819919709,0.0135215943361592,0.0181715377546036,0.0265540118108963,0.852278740529702,0.661254627368504,0.94980342866184,0.0402070299885561,0.0203248297001103
200,0.715769389989497,0.708343635622821,0.699496660063481,0.0135060076013264,0.0165612801431293,0.0227414878796829,0.842269826302744,0.63942702784776,0.946776280682433,0.016272729926016,0.0175154702727068
