"cell","b","kappa_AC","kappa_IPW","delta","se","z","boot_var_AC","boot_var_IPW","boot_cov","reject_05"
"null",187,0.857749031703431,0.857601169507486,0.000147862195944204,0.000882570746078249,0.167535799935855,0.000195484058929045,0.00019161039862375,0.000193157763215481,FALSE
"null",188,0.844711031439836,0.844917043074739,-0.000206011634902858,0.000982152178498351,-0.209755310239028,0.000235226877249738,0.00023589266108268,0.000235077457715344,FALSE
"null",189,0.826244425135494,0.826569917575283,-0.00032549243978941,0.00095915859932692,-0.339352052953308,0.000213316317492523,0.000216186328155847,0.000214291330214854,FALSE
"null",190,0.822784613569078,0.822713208463532,7.14051055451526e-05,0.000816393844370177,0.0874640420644517,0.00024327253256993,0.000242413110319128,0.000242509571989966,FALSE
"null",191,0.834530129577353,0.834596156466663,-6.60268893095672e-05,0.000882377244361792,-0.074828413506202,0.000244494295450432,0.000245783273632255,0.00024474948974066,FALSE
"null",192,0.848629660167005,0.848712320718776,-8.26605517709744e-05,0.000721203667506275,-0.114614713561832,0.000257540570395663,0.000256950251449257,0.000256985343557448,FALSE
"null",193,0.845746304087478,0.845545576842613,0.000200727244865195,0.000908893036267495,0.220848039159274,0.000202434760840759,0.000203143104837814,0.000202375889563598,FALSE
"null",194,0.832149303301971,0.831405820776145,0.000743482525826122,0.00110713248794501,0.671538893421983,0.000199910197251117,0.000201505829135779,0.000200095142020516,FALSE
"null",195,0.846977703665525,0.84674789445607,0.000229809209455145,0.000907582289402638,0.253210328295854,0.000204605744625837,0.000206909684857496,0.000205345861935648,FALSE
"null",196,0.824914888150929,0.82434489834966,0.000569989801268767,0.000852632487908762,0.668505844372376,0.000244650550545598,0.000245759713285896,0.000244841640836028,FALSE
"null",197,0.822281065521076,0.822896904813778,-0.00061583929270137,0.000891167298183933,-0.691047903077637,0.000255494204298135,0.000254150019536662,0.000254425022340722,FALSE
"null",198,0.837094446746696,0.83789596378209,-0.000801517035393218,0.000779601640641589,-1.02811101671566,0.000232063183983487,0.000227162298280389,0.000229308851772892,FALSE
"null",199,0.837278422387736,0.837206387278353,7.20351093829175e-05,0.000891219673057253,0.0808275575154296,0.000239518939934106,0.000237918966603937,0.000238321817016199,FALSE
"null",200,0.850275441655461,0.849863196438246,0.000412245217215723,0.000973593593836358,0.423426386354195,0.000175045999499665,0.000176080696154411,0.000175089405584058,FALSE
"nonexch",1,0.772268582847435,0.69888431536298,0.0733842674844548,0.00999799787105742,7.33989629032532,0.000246037215472946,0.000482455161359235,0.000314266207701256,TRUE
"nonexch",2,0.797717597594784,0.711986039136612,0.0857315584581724,0.0119930675107663,7.14842623717498,0.000310631909443166,0.000612597618907512,0.000389697930016441,TRUE
"nonexch",3,0.759061752649509,0.672635682693286,0.086426069956223,0.0127729884692839,6.76631550745216,0.000294175547745903,0.000624863598647185,0.000377944955978315,TRUE
"nonexch",4,0.737516549628,0.645584844255413,0.0919317053725872,0.0111678496791931,8.23181794288167,0.000278744980512957,0.000527025938113093,0.000340525026084498,TRUE
"nonexch",5,0.750289701446033,0.652814264979958,0.097475436466075,0.0113775956488051,8.56731417382651,0.000353491125042262,0.000675532537089827,0.000449786989692189,TRUE
"nonexch",6,0.790809382003358,0.711720521035706,0.0790888609676522,0.0126946444928603,6.23009655860257,0.000346139917060184,0.000751724001063485,0.00046835495966178,TRUE
"nonexch",7,0.744894514683365,0.633810808472308,0.111083706211057,0.0113341543033006,9.80079353416856,0.000289364867858497,0.00057224212072354,0.000366571967405505,TRUE
"nonexch",8,0.782293967658826,0.685485948148303,0.0968080195105231,0.0114959674006836,8.42104158235231,0.000296443698560104,0.000604721889587498,0.000384504160835011,TRUE
"nonexch",9,0.720711840045089,0.638376772886285,0.0823350671588041,0.0102681654094091,8.01847884952819,0.000333226956696631,0.000600591910243727,0.000414191823032686,TRUE
"nonexch",10,0.769635570909232,0.676397153767524,0.0932384171417079,0.0101520789534558,9.18416982070156,0.000282179038213738,0.000514380718311049,0.000346747524723794,TRUE
"nonexch",11,0.76194851345692,0.649593132040132,0.112355381416789,0.0135018512730905,8.32147971002435,0.000303182350751337,0.000665130932425334,0.000393006647688008,TRUE
"nonexch",12,0.785016187036626,0.681724282964244,0.103291904072381,0.0140640417130651,7.34439687962713,0.000298147609273042,0.000693752884678596,0.000397051612322401,TRUE
"nonexch",13,0.815604691393406,0.744695564964214,0.0709091264291917,0.0121072344030737,5.85675671821383,0.000225988099504698,0.00050316110667303,0.000291282040643378,TRUE
"nonexch",14,0.754993014117295,0.632046713731766,0.122946300385528,0.0114752111369924,10.7140774071851,0.00030254634552655,0.000512295714703563,0.000341580794795779,TRUE
"nonexch",15,0.790286002156434,0.713221751905646,0.0770642502507879,0.0107927879919083,7.14034689725819,0.000267081375352126,0.000473944469324181,0.000312270786019013,TRUE
"nonexch",16,0.763543198981527,0.650855848811215,0.112687350170313,0.0133633760341344,8.43255101723343,0.000295158951769796,0.000663625562814754,0.000390102347777436,TRUE
"nonexch",17,0.779853128531973,0.692708886142551,0.0871442423894219,0.0122042806584782,7.14046528657004,0.000251646570540814,0.000571667947510957,0.000337185025830433,TRUE
"nonexch",18,0.779407156675281,0.687803670319433,0.0916034863558485,0.0111686427095011,8.20184589466021,0.000265467130222743,0.000529626801597198,0.000335177675923724,TRUE
"nonexch",19,0.817085270290417,0.728561406236639,0.0885238640537782,0.0127167895320699,6.96118024368762,0.000282323774222569,0.000667107247839271,0.000393857143029439,TRUE
"nonexch",20,0.785189745809107,0.698941033045331,0.0862487127637757,0.0120215394674663,7.17451479464747,0.000320010316754893,0.000583486622827554,0.000379489764207299,TRUE
"nonexch",21,0.733866048525036,0.61778670366354,0.116079344861497,0.0127297188225454,9.11876738831892,0.000348093196219679,0.000677156819324986,0.000431602137121799,TRUE
"nonexch",22,0.750435534595195,0.655898881398168,0.0945366531970274,0.0115364456611893,8.19460828520743,0.000363958887950268,0.000687412809878208,0.000459141059667451,TRUE
"nonexch",23,0.769999907581692,0.680699275954003,0.0893006316276885,0.0115337453249625,7.74255275382361,0.000267216447273143,0.000585091493441437,0.000359640329746743,TRUE
"nonexch",24,0.741163857301153,0.638754465137703,0.10240939216345,0.0132275982847054,7.74210026334577,0.000353024820247159,0.000736247698784983,0.0004571515813253,TRUE
"nonexch",25,0.786150751975615,0.700566813408573,0.0855839385670422,0.0113467461922323,7.54259742106782,0.000245486304134271,0.000487909501439119,0.000302323578211226,TRUE
"nonexch",26,0.757909178230762,0.658918164050385,0.0989910141803774,0.0119492148087227,8.28431120914457,0.00032210702845472,0.000644301743580925,0.000411812518745324,TRUE
"nonexch",27,0.777340553815097,0.682433982211342,0.0949065716037547,0.0122341064752421,7.75754010281137,0.000302055561134448,0.000635235905846475,0.000393809052866681,TRUE
"nonexch",28,0.791335824088084,0.704829469188633,0.086506354899451,0.0126963680133896,6.81347254649686,0.000386899890453409,0.000850099852139206,0.000537900990930596,TRUE
"nonexch",29,0.748609627797161,0.659872843532402,0.0887367842647587,0.0124196899790198,7.1448469659596,0.000299374033926011,0.00062689863295722,0.000386011983854132,TRUE
"nonexch",30,0.793766498661276,0.711941613091223,0.0818248855700527,0.0119541337447869,6.84490296971424,0.000249585800413747,0.00056348313791182,0.000335083812368657,TRUE
"nonexch",31,0.782595920320039,0.686360660344258,0.0962352599757812,0.0121295732283095,7.93393618756308,0.000300129815498739,0.000596809631835353,0.000374906450316584,TRUE
"nonexch",32,0.719248073930981,0.609893640174544,0.109354433756437,0.0108734471405599,10.0570161736958,0.000337453387338232,0.000519881970785342,0.000369551752702512,TRUE
"nonexch",33,0.771814577971025,0.683031132337263,0.0887834456337618,0.0116137858684641,7.64466011680507,0.000285091298257805,0.000625741515341364,0.000387976395700316,TRUE
"nonexch",34,0.775591951782465,0.696435258334788,0.0791566934476777,0.0106730340433047,7.41651278600894,0.000281360752938352,0.000554382980448113,0.000360915038848463,TRUE
"nonexch",35,0.796827839161618,0.71455339783095,0.0822744413306686,0.0125665505996576,6.54709824133525,0.00032354769835703,0.000734270111359926,0.000449949807871601,TRUE
"nonexch",36,0.755181872750274,0.678193604036527,0.0769882687137468,0.0102775373581918,7.49092569849746,0.000275542021148163,0.000499635545059923,0.000334774896029529,TRUE
"nonexch",37,0.787990800785477,0.699633476966138,0.0883573238193387,0.0128880383904113,6.85576199750277,0.000317000080136665,0.000725052051177355,0.000437975298880652,TRUE
"nonexch",38,0.787930143013471,0.688606311843221,0.0993238311702503,0.0136733789965897,7.26402970290099,0.000252286595721735,0.000636657219759794,0.000350991261148574,TRUE
"nonexch",39,0.769113341537999,0.661936151793539,0.10717718974446,0.0154936395537157,6.91749600685375,0.000320058690103497,0.000745761868672533,0.000412883846077782,TRUE
"nonexch",40,0.753096486079112,0.657830588606243,0.0952658974728692,0.0111881251830737,8.514911650881,0.000291221191897688,0.000523625236226916,0.000344836141506238,TRUE
"nonexch",41,0.768275474256394,0.668212574589984,0.10006289966641,0.0129940899309588,7.70064700168089,0.000302433455283175,0.000687671361760854,0.000410629221955092,TRUE
"nonexch",42,0.78819611822943,0.688427227229968,0.0997688909994615,0.0123761401621026,8.06138987541261,0.000288568296108317,0.000617729436870415,0.000376564443833361,TRUE
"nonexch",43,0.752299109353952,0.679437247543375,0.0728618618105771,0.00993448503413673,7.33423640583384,0.000283216919897557,0.000512709378591123,0.000348616152797597,TRUE
"nonexch",44,0.789050769470615,0.710866020999103,0.0781847484715126,0.0119989440542257,6.51596908179418,0.000251010502659193,0.000577478074472028,0.000342256959357392,TRUE
"nonexch",45,0.752509252666186,0.641973127221413,0.110536125444773,0.0113564430264139,9.73334037670749,0.000284992300509415,0.000521638961815295,0.000338831232056262,TRUE
"nonexch",46,0.787829317146341,0.702626332676179,0.0852029844701618,0.0119639754503571,7.12162815977848,0.000281481577851267,0.000559347579655623,0.000348846224465071,TRUE
"nonexch",47,0.767485036763288,0.688521465809547,0.078963570953741,0.0113019382367343,6.98672823189643,0.000296749589041063,0.000576746796564381,0.000372881288849244,TRUE
"nonexch",48,0.742747413733365,0.630775404361501,0.111972009371864,0.0105342658602076,10.629313030235,0.000322713601029405,0.000576350315977954,0.000394046579896912,TRUE
"nonexch",49,0.755016735319019,0.672131966023233,0.0828847692957865,0.0116381015459089,7.12184620222039,0.00025614916456099,0.000539702119316772,0.000330202938142438,TRUE
"nonexch",50,0.776295242665901,0.70971365086285,0.0665815918030507,0.0114551684709429,5.81236251321326,0.000283693151070519,0.000527334691507039,0.000339903478939937,TRUE
"nonexch",51,0.777600039644038,0.680048903036499,0.0975511366075391,0.0112875230450151,8.64238648448387,0.000273647192930492,0.000573826179770627,0.000360032598104685,TRUE
"nonexch",52,0.785997598387542,0.707357545539341,0.0786400528482007,0.0119591731130971,6.57570988432957,0.000269259514815002,0.000625077516212215,0.000375657604739097,TRUE
"nonexch",53,0.762322457363832,0.676802447818516,0.0855200095453159,0.0114276027195708,7.48363516337988,0.000294985019256826,0.000556018253446925,0.000360206584393704,TRUE
"nonexch",54,0.758063555755534,0.669600251808964,0.0884633039465701,0.0117385853937887,7.53611282611436,0.000371988598028725,0.000691672057048116,0.000462933134014785,TRUE
"nonexch",55,0.771525819659402,0.682836275155713,0.0886895445036889,0.0101054289534174,8.77642551469291,0.00034650705972964,0.0006038692936335,0.000424128329515287,TRUE
"nonexch",56,0.763152250609375,0.698813759582107,0.0643384910272682,0.0120697149978205,5.33057251466883,0.000287263286706209,0.000607382267432568,0.000374483767005082,TRUE
"nonexch",57,0.798978176024941,0.71642266169276,0.0825555143321802,0.0131196608536357,6.29250368993362,0.000271761107713571,0.000690192795532935,0.000394914201166043,TRUE
"nonexch",58,0.766664594457428,0.688740254707837,0.0779243397495903,0.0109379311272909,7.12423024452622,0.000346917473256936,0.00067714851287443,0.000452213824393004,TRUE
"nonexch",59,0.77375081813804,0.701075658741422,0.0726751593966184,0.0118401603998267,6.13802152525588,0.000193151153538391,0.000433993661899382,0.000243477708572075,TRUE
"nonexch",60,0.790540472277736,0.695701999506693,0.094838472771043,0.0101694630866306,9.32580923527058,0.000247473272649301,0.000486543165425692,0.000315299229302325,TRUE
"nonexch",61,0.771662501754895,0.67455587568706,0.0971066260678349,0.0128104559960883,7.58026303649819,0.000343349489774752,0.000723830794023934,0.000451536250485485,TRUE
"nonexch",62,0.754738510846876,0.647564160044353,0.107174350802523,0.0137197756209618,7.81166935695186,0.000319412890464893,0.000716143197882549,0.000423661922628952,TRUE
"nonexch",63,0.770981865955729,0.686731027933655,0.0842508380220734,0.0112796074084644,7.46930588726434,0.000288402933471046,0.000571745331781931,0.000366459360981946,TRUE
"nonexch",64,0.777369372120477,0.689676511990451,0.0876928601300262,0.0131372194894873,6.67514615251727,0.000374879672515805,0.000807308840976178,0.000504800988788508,TRUE
"nonexch",65,0.754605759099576,0.668631219220527,0.0859745398790489,0.0110244696889922,7.79851932151379,0.000296616096003028,0.000609354620721796,0.000392215892400658,TRUE
"nonexch",66,0.763286266287423,0.66288782829266,0.100398437994764,0.0124652715646155,8.05425196509635,0.000280735638985768,0.000605857377582056,0.000365605010694107,TRUE
"nonexch",67,0.800655315750068,0.701737088816851,0.0989182269332176,0.0135833371190176,7.28232142561825,0.000335172052151034,0.000777831299720008,0.000464248152291081,TRUE
"nonexch",68,0.775610845971766,0.698917466157858,0.0766933798139082,0.0123625996945065,6.20366118042209,0.000290186594518403,0.000601854599318906,0.000369603661315347,TRUE
"nonexch",69,0.768362049848452,0.695230005915661,0.0731320439327909,0.00981082597218819,7.45421885375464,0.000272063949293488,0.000494398495471346,0.000335105069254136,TRUE
"nonexch",70,0.780399333836539,0.687750614194202,0.092648719642337,0.0113798850349366,8.14144601267081,0.000283945729765078,0.00050242309705801,0.000328433521707357,TRUE
"nonexch",71,0.749204520894827,0.66587951790707,0.0833250029877577,0.0106745185157441,7.80597296869735,0.000348918783912045,0.000595239673636121,0.000415106556002601,TRUE
"nonexch",72,0.741619558182891,0.625863071204979,0.115756486977913,0.0119479594465085,9.6883896782676,0.000346548321979457,0.000647600770681043,0.000425697678862545,TRUE
"nonexch",73,0.745567623807238,0.647230815150137,0.0983368086571009,0.011174343749226,8.80023121392808,0.000328357553269963,0.000630951432646462,0.000417221513845279,TRUE
"nonexch",74,0.749294313723588,0.661062522398955,0.0882317913246328,0.0123351303759339,7.15288680667492,0.000414998904191883,0.000845169259694679,0.000554006361247637,TRUE
"nonexch",75,0.756699894907856,0.682745455849957,0.0739544390578993,0.0109611837772442,6.74693906797107,0.000300916933255797,0.000569782666810761,0.000375276025134019,TRUE
"nonexch",76,0.747054177585765,0.657563592099532,0.0894905854862328,0.012096779921888,7.39788489698053,0.000283579096611035,0.000553512089633265,0.000345379550882854,TRUE
"nonexch",77,0.790986145024775,0.699673164243918,0.0913129807808575,0.0123918264448255,7.36880726884193,0.000321654304196665,0.00070641603913886,0.000437256490348425,TRUE
"nonexch",78,0.800625378360616,0.72278899251575,0.0778363858448662,0.0128196034078462,6.07166878479457,0.000284246439898405,0.000647428447978133,0.000383666328171038,TRUE
"nonexch",79,0.7829121267,0.69610777762742,0.0868043490725807,0.0114300284737743,7.59441232117222,0.000279225854351138,0.000578316173927941,0.000363448238683895,TRUE
"nonexch",80,0.77558777171763,0.682704332243783,0.0928834394738474,0.0121717742586214,7.63105176782729,0.000251295906249885,0.00055419206671269,0.000328667942179869,TRUE
"nonexch",81,0.797815555176343,0.719482045933753,0.0783335092425905,0.0132408908167194,5.91603014682956,0.00025938057855337,0.00057279075495122,0.000328425071942153,TRUE
"nonexch",82,0.774229901181869,0.699677846498167,0.0745520546837022,0.0104735655563592,7.11811601145102,0.000286833176129682,0.000565458950730639,0.000371298275698484,TRUE
"nonexch",83,0.793195712349149,0.703291731031498,0.0899039813176509,0.0112170753429838,8.01492176602747,0.000274753712618288,0.000563897141645306,0.00035641403750671,TRUE
"nonexch",84,0.751255866740479,0.659352777930967,0.0919030888095111,0.0123609376400792,7.43496096214612,0.000247929827861119,0.000527761873321747,0.00031144946092047,TRUE
"nonexch",85,0.770507974669998,0.687009824962507,0.083498149707491,0.0118185706842781,7.06499558517395,0.000346018090011294,0.000720927953733275,0.000463633715362646,TRUE
"nonexch",86,0.785624337591247,0.696301072125406,0.0893232654658408,0.012435950485638,7.18266493333168,0.000311831362637542,0.00061049054664444,0.000383834522400372,TRUE
"nonexch",87,0.784041355119124,0.699453206699605,0.0845881484195193,0.0109849111033832,7.70039444319834,0.000228499814404518,0.000494923879014085,0.000301377710734686,TRUE
"nonexch",88,0.758901843740147,0.634265844472786,0.12463599926736,0.0133106518044985,9.36362855087518,0.000299826034242416,0.00066014640379333,0.000391399493287573,TRUE
"nonexch",89,0.757539247544627,0.664276848421826,0.0932623991228003,0.0130683631047359,7.13650197621175,0.000309132443256349,0.000710635326770702,0.000424492827894915,TRUE
"nonexch",90,0.758640386205674,0.658255102095954,0.10038528410972,0.012778959867668,7.8555129016176,0.000273042827240493,0.0005853614470595,0.000347551229500261,TRUE
"nonexch",91,0.761285322424124,0.684849494387353,0.0764358280367714,0.0112051603386234,6.82148454166267,0.000319156485726683,0.000632026389134431,0.000412813628323428,TRUE
"nonexch",92,0.775703003056293,0.677370182847239,0.0983328202090537,0.0119432014203318,8.23337200372875,0.000342106255995141,0.000657404251163889,0.000428435223496207,TRUE
"nonexch",93,0.764689229787554,0.679729744309012,0.0849594854785427,0.0127160470132551,6.68128117094734,0.000281525611536648,0.000604566122598391,0.000362196941245862,TRUE
"nonexch",94,0.747010686444964,0.636432744229282,0.110577942215683,0.0116861266959975,9.46232614896734,0.000344333737269507,0.00068901652072873,0.000448392350421665,TRUE
"nonexch",95,0.793935348250964,0.72094211777929,0.0729932304716735,0.0100327421971645,7.27550145685025,0.000332933901595595,0.000603865369886707,0.000418071677743768,TRUE
"nonexch",96,0.756171268660069,0.660168766002241,0.0960025026578273,0.00995565985755192,9.64300749839339,0.000378661928948858,0.000641548341270575,0.000460547553510081,TRUE
"nonexch",97,0.775737018741987,0.698948180142995,0.0767888385989912,0.0102301004390273,7.5061666360621,0.000264366421202208,0.000532700000814139,0.00034620573351188,TRUE
"nonexch",98,0.762504569906832,0.669921136551701,0.0925834333551308,0.0112559200602772,8.22531013540718,0.000314201172913381,0.000633859928869844,0.000410682682689938,TRUE
"nonexch",99,0.778299437427708,0.694376279427173,0.0839231580005352,0.0107111067814959,7.83515277296249,0.000246982269806154,0.000486899988978832,0.000309577225150189,TRUE
"nonexch",100,0.760103230585347,0.676822129865275,0.083281100720072,0.011316286577118,7.35940188086697,0.000342799979616421,0.000627579278652478,0.000421160458186718,TRUE
"nonexch",101,0.779355426633362,0.695029014548572,0.0843264120847893,0.0100070770439687,8.42667761168212,0.000281148544260154,0.000506869767915056,0.000343938360605642,TRUE
"nonexch",102,0.767030538923017,0.69730035188746,0.0697301870355563,0.00847146217141446,8.23118673312965,0.000269410946876896,0.000430265900110974,0.000313955587833082,TRUE
"nonexch",103,0.80034998126151,0.727695458212863,0.0726545230486468,0.0107744729901802,6.74320898245917,0.000275192992477528,0.000559673184103441,0.000359388454182423,TRUE
"nonexch",104,0.754733900079774,0.652472682755143,0.102261217324631,0.0110030931064659,9.29386094756735,0.00035162584716057,0.000603830706591866,0.000417194247921439,TRUE
"nonexch",105,0.790492360153053,0.693766286564625,0.0967260735884273,0.0139093897039269,6.95401276744151,0.000284163029723337,0.000694130147897293,0.000392411027842461,TRUE
"nonexch",106,0.791874593877838,0.710538986906529,0.0813356069713089,0.0106462443263965,7.63984034911203,0.000299036357363233,0.000558799699372099,0.000372246769239002,TRUE
"nonexch",107,0.752699364531356,0.658078460540052,0.0946209039913043,0.0113058134243939,8.36922567527485,0.000307130448334907,0.000598595942245541,0.000388952486696622,TRUE
"nonexch",108,0.769112089295129,0.675177848850283,0.093934240444846,0.0120268304604992,7.810390339613,0.000221887167603504,0.000422296643070515,0.000249769579874214,TRUE
"nonexch",109,0.792438051094598,0.696530791972646,0.0959072591219527,0.0144791627702348,6.62381248445609,0.000255940416898947,0.000612857116913502,0.000329575689642748,TRUE
"nonexch",110,0.770176346383816,0.663331168403786,0.106845177980029,0.0142612512896654,7.49199181823941,0.000292441128740335,0.000677404502804866,0.000383231171599108,TRUE
"nonexch",111,0.740628083018873,0.655592032553559,0.0850360504653135,0.0111740358009958,7.6101465915954,0.000342736414669491,0.000596552412003325,0.00040721487529544,TRUE
"nonexch",112,0.750389174465149,0.654665080489392,0.0957240939757567,0.0123872075450281,7.7276572324953,0.000328286680887996,0.000652474771854585,0.00041365927098949,TRUE
"nonexch",113,0.791991092434909,0.697074737787033,0.0949163546478756,0.0121540321743443,7.80945395621317,0.000266897952622458,0.000515355319159065,0.000317266386843263,TRUE
"nonexch",114,0.763855931024627,0.66353333805974,0.100322592964888,0.0105055844556149,9.54945375849776,0.000243616144227994,0.000451272511753371,0.000292260675613653,TRUE
"nonexch",115,0.773554333107047,0.675170789168989,0.0983835439380583,0.0135141083671979,7.28006178911955,0.000353380274196461,0.000777105539622449,0.00047392734442927,TRUE
"nonexch",116,0.760167919450845,0.663860740587854,0.0963071788629917,0.0132609125646272,7.2624850208187,0.000283483826841482,0.000656407716595247,0.00038201987069502,TRUE
"nonexch",117,0.735203428487431,0.610976631412785,0.124226797074646,0.012345103174075,10.0628399230818,0.000347749921156185,0.000640589558692387,0.000417968953735008,TRUE
"nonexch",118,0.755463890780464,0.638260489412652,0.117203401367813,0.0115664603940563,10.1330396140932,0.000294316234938309,0.000543257641540529,0.000351895435215782,TRUE
"nonexch",119,0.796215820431813,0.716544696094059,0.0796711243377537,0.0122398346492272,6.50916671842325,0.000230992642715422,0.000496061508059453,0.000288620299267226,TRUE
"nonexch",120,0.767482155840159,0.667606079240082,0.0998760766000769,0.0122313862466826,8.16555659234171,0.00029482831905731,0.000573486127458548,0.000359353818500161,TRUE
"nonexch",121,0.801274910790242,0.712044540764209,0.0892303700260334,0.0114259318005739,7.80946110859437,0.000236378894052654,0.000542815155264713,0.000324321065903,TRUE
"nonexch",122,0.784353050658093,0.711481915386265,0.0728711352718284,0.0108860386603129,6.69399930917882,0.000309497908032286,0.000594277124642301,0.00039263459748038,TRUE
"nonexch",123,0.761027912940278,0.674194758436507,0.0868331545037709,0.0107699307503282,8.062554580597,0.00035066354859017,0.000607515674054573,0.00042109390713894,TRUE
"nonexch",124,0.792869154233146,0.720679004694342,0.0721901495388035,0.0101612297353152,7.10446977573078,0.000315727812882528,0.000558656673477409,0.000385566948313042,TRUE
"nonexch",125,0.773572359318206,0.684434198776058,0.0891381605421477,0.0113877855394354,7.82752364219245,0.000336351358592587,0.00067099471741388,0.000438832208257147,TRUE
"nonexch",126,0.74257433787858,0.649307837059457,0.0932665008191228,0.0115256840705565,8.09205772500575,0.000305911941311935,0.000530777449326635,0.000351923998672145,TRUE
"nonexch",127,0.774912541013539,0.70860557038453,0.066306970629009,0.00849553065613885,7.80492394328491,0.000271434580260955,0.000429817813475402,0.000314539176303481,TRUE
"nonexch",128,0.769180113454322,0.657176885525487,0.112003227928835,0.0118918113713174,9.41851703088587,0.000273526438295279,0.000487331319483933,0.000309721290044109,TRUE
"nonexch",129,0.74845396818373,0.668553971884237,0.0798999962994933,0.0117288483468908,6.81226271637094,0.0003001502654366,0.000601053423702313,0.000381818902797275,TRUE
"nonexch",130,0.781647958856077,0.712139479927379,0.0695084789286978,0.0112379440300756,6.1851597358623,0.000320217643252535,0.000654641368998494,0.000424283813113959,TRUE
"nonexch",131,0.760152750280401,0.652325965777986,0.107826784502415,0.0130251940902677,8.27832458811358,0.000287740283400526,0.0005729988126523,0.00034554170748184,TRUE
"nonexch",132,0.782390337725905,0.692783230622348,0.0896071071035568,0.0107812657398823,8.31137171325631,0.000251300975283961,0.000544661160490271,0.000339863222410137,TRUE
"nonexch",133,0.784040264483343,0.701108119093842,0.0829321453895013,0.0109262552145883,7.59017099278199,0.000294622979810202,0.000541388833294336,0.00035831438004511,TRUE
"nonexch",134,0.780462685187508,0.711057219715561,0.0694054654719464,0.0107071392154939,6.48216709198218,0.000277025241078668,0.000597144731095104,0.000379763570996902,TRUE
"nonexch",135,0.782043676014008,0.702566517007075,0.0794771590069332,0.0108775740170885,7.30651511835968,0.000323854351013784,0.000622038307806961,0.000413785521161754,TRUE
"nonexch",136,0.763082559881589,0.662248397925745,0.100834161955843,0.0128988021787532,7.81732757495394,0.000236870569825625,0.000526851918979675,0.000298671695579346,TRUE
"nonexch",137,0.763279183648975,0.684306741848828,0.0789724418001468,0.0102193187772022,7.72775989494751,0.000272981278943898,0.000552888025489673,0.000360717414081747,TRUE
"nonexch",138,0.762650639479411,0.676712447497378,0.085938191982033,0.0106966058536099,8.03415524121892,0.000276471783478473,0.000492181732889269,0.00032711806979013,TRUE
"nonexch",139,0.790765185770017,0.703072326916979,0.0876928588530382,0.0130273273704303,6.7314543006024,0.000291488066386735,0.000677897738388261,0.000399837273179317,TRUE
"nonexch",140,0.800784312068831,0.725629039604477,0.0751552724643544,0.0120870714256985,6.21782314486582,0.000306890141328758,0.000620907713688158,0.000390850279683489,TRUE
"nonexch",141,0.780668171263751,0.698786004810755,0.0818821664529957,0.0120026982244419,6.82197993499944,0.000352413743410205,0.000684392680064013,0.000446370829403599,TRUE
"nonexch",142,0.76525139960015,0.66348719637308,0.10176420322707,0.0114331658297067,8.9007895750674,0.00031626306115163,0.000625304967849285,0.000405425374055671,TRUE
"nonexch",143,0.779012116143882,0.678385051228598,0.100627064915285,0.0127436272720619,7.89626554253442,0.00030438029125909,0.000673524280358893,0.000407752267784371,TRUE
"nonexch",144,0.780052843161777,0.689652831744356,0.0904000114174207,0.0116991183731443,7.72707895878179,0.000317134762611046,0.000632261573714478,0.000406263482808341,TRUE
"nonexch",145,0.776640949267487,0.675958538029784,0.100682411237703,0.013968218663939,7.20796356786922,0.000315788986153951,0.000687874638546913,0.000404276246028625,TRUE
"nonexch",146,0.753757368396978,0.660906263040571,0.0928511053564069,0.0134239847341602,6.91680653659618,0.000305643267135975,0.000660020848653967,0.000392730374823488,TRUE
"nonexch",147,0.764935754886102,0.661277407424935,0.103658347461167,0.0118902288765013,8.7179438291577,0.000278177802006153,0.000548541243975231,0.0003426707516229,TRUE
"nonexch",148,0.75416387427753,0.654125642202218,0.100038232075311,0.00878725464445599,11.3844694529738,0.000298638980942083,0.000470095641019626,0.000345759388887598,TRUE
"nonexch",149,0.741802089581722,0.653418784223562,0.08838330535816,0.0111644640615924,7.91648438031279,0.000411868762516172,0.000779205111916522,0.000533214308325053,TRUE
"nonexch",150,0.775285611908871,0.688977898243911,0.0863077136649595,0.0114629883845536,7.52925073022491,0.000264398964554677,0.000572452966579169,0.000352725914214718,TRUE
"nonexch",151,0.767981544112981,0.675202711449812,0.0927788326631696,0.011320601153755,8.19557472284897,0.00034731289851114,0.000654213179334523,0.000436685033681632,TRUE
"nonexch",152,0.762193227384658,0.671532720732016,0.0906605066526425,0.0115716070939731,7.83473772626289,0.000360695600720658,0.000626921388513009,0.000426857449248189,TRUE
"nonexch",153,0.793169725834847,0.705653247707176,0.0875164781276706,0.0117374857897133,7.45615199844326,0.000276109857478986,0.000611520859082328,0.000374931071948796,TRUE
"nonexch",154,0.741598258531842,0.638200643425201,0.103397615106641,0.0131670793854991,7.85273727600613,0.000350106022683149,0.000725720857332468,0.00045122745023579,TRUE
"nonexch",155,0.763257701763943,0.680310929818425,0.0829467719455177,0.00891604030958473,9.30309521552409,0.000308201667609233,0.000530753292456539,0.000379729592631816,TRUE
"nonexch",156,0.75574010531992,0.644442551357917,0.111297553962003,0.0116647944004509,9.54132153051075,0.000278795712675909,0.00057059173068412,0.000356660007477619,TRUE
"nonexch",157,0.785412617708154,0.709734466666876,0.075678151041278,0.01066035247892,7.09902896653044,0.000292915695389174,0.000538300228739955,0.000358786404577156,TRUE
