"spec","mechanism","n","b","method","truth","est","observed_fraction"
"anchor_moderate","anchor",500,76,"ipw",0.666931633438082,0.678757519725761,0.795
"anchor_moderate","anchor",500,77,"ipw",0.666931633438082,0.697775722802336,0.792
"anchor_moderate","anchor",500,78,"ipw",0.666931633438082,0.684225105776025,0.785
"anchor_moderate","anchor",500,79,"ipw",0.666931633438082,0.724411080606535,0.803
"anchor_moderate","anchor",500,80,"ipw",0.666931633438082,0.71887913977605,0.791
"anchor_moderate","anchor",500,81,"ipw",0.666931633438082,0.721973177686848,0.79
"anchor_moderate","anchor",500,82,"ipw",0.666931633438082,0.679700181478593,0.78
"anchor_moderate","anchor",500,83,"ipw",0.666931633438082,0.752131937190198,0.8015
"anchor_moderate","anchor",500,84,"ipw",0.666931633438082,0.701638184697183,0.7755
"anchor_moderate","anchor",500,85,"ipw",0.666931633438082,0.699929105993552,0.8015
"anchor_moderate","anchor",500,86,"ipw",0.666931633438082,0.678115836754711,0.7975
"anchor_moderate","anchor",500,87,"ipw",0.666931633438082,0.675393946102616,0.7935
"anchor_moderate","anchor",500,88,"ipw",0.666931633438082,0.676684009852125,0.7935
"anchor_moderate","anchor",500,89,"ipw",0.666931633438082,0.674898489071023,0.806
"anchor_moderate","anchor",500,90,"ipw",0.666931633438082,0.710140779169328,0.8005
"anchor_moderate","anchor",500,91,"ipw",0.666931633438082,0.702912463677717,0.7875
"anchor_moderate","anchor",500,92,"ipw",0.666931633438082,0.693280720388436,0.7975
"anchor_moderate","anchor",500,93,"ipw",0.666931633438082,0.680214637587506,0.7975
"anchor_moderate","anchor",500,94,"ipw",0.666931633438082,0.693470570178873,0.7925
"anchor_moderate","anchor",500,95,"ipw",0.666931633438082,0.664875766134574,0.814
"anchor_moderate","anchor",500,96,"ipw",0.666931633438082,0.640696301094966,0.8215
"anchor_moderate","anchor",500,97,"ipw",0.666931633438082,0.658856835267317,0.8025
"anchor_moderate","anchor",500,98,"ipw",0.666931633438082,0.676083716733047,0.7805
"anchor_moderate","anchor",500,99,"ipw",0.666931633438082,0.696554063992381,0.7995
"anchor_moderate","anchor",500,100,"ipw",0.666931633438082,0.695789345401239,0.795
"anchor_moderate","anchor",500,101,"ipw",0.666931633438082,0.685952715146978,0.8
"anchor_moderate","anchor",500,102,"ipw",0.666931633438082,0.703589588910084,0.7885
"anchor_moderate","anchor",500,103,"ipw",0.666931633438082,0.724003280060503,0.7725
"anchor_moderate","anchor",500,104,"ipw",0.666931633438082,0.7209066011782,0.7845
"anchor_moderate","anchor",500,105,"ipw",0.666931633438082,0.734154793682974,0.7975
"anchor_moderate","anchor",500,106,"ipw",0.666931633438082,0.686858909561236,0.797
"anchor_moderate","anchor",500,107,"ipw",0.666931633438082,0.698361592330454,0.8225
"anchor_moderate","anchor",500,108,"ipw",0.666931633438082,0.675664531350769,0.7895
"anchor_moderate","anchor",500,109,"ipw",0.666931633438082,0.691247238376572,0.793
"anchor_moderate","anchor",500,110,"ipw",0.666931633438082,0.699150174988408,0.7985
"anchor_moderate","anchor",500,111,"ipw",0.666931633438082,0.700484722072065,0.8055
"anchor_moderate","anchor",500,112,"ipw",0.666931633438082,0.65729347809334,0.8055
"anchor_moderate","anchor",500,113,"ipw",0.666931633438082,0.706648368720775,0.7865
"anchor_moderate","anchor",500,114,"ipw",0.666931633438082,0.678286725562783,0.8
"anchor_moderate","anchor",500,115,"ipw",0.666931633438082,0.697034777075775,0.796
"anchor_moderate","anchor",500,116,"ipw",0.666931633438082,0.703063603195567,0.8055
"anchor_moderate","anchor",500,117,"ipw",0.666931633438082,0.711628334520473,0.7625
"anchor_moderate","anchor",500,118,"ipw",0.666931633438082,0.691148485302377,0.7925
"anchor_moderate","anchor",500,119,"ipw",0.666931633438082,0.682143201478103,0.7885
"anchor_moderate","anchor",500,120,"ipw",0.666931633438082,0.687410598419367,0.7825
"anchor_moderate","anchor",500,1,"fiml",0.666931633438082,0.66746865916326,0.7845
"anchor_moderate","anchor",500,2,"fiml",0.666931633438082,0.637367259834312,0.7985
"anchor_moderate","anchor",500,3,"fiml",0.666931633438082,0.627357985593385,0.7955
"anchor_moderate","anchor",500,4,"fiml",0.666931633438082,0.587200026372179,0.7745
"anchor_moderate","anchor",500,5,"fiml",0.666931633438082,0.679388871824423,0.7895
"anchor_moderate","anchor",500,6,"fiml",0.666931633438082,0.677463157844482,0.797
"anchor_moderate","anchor",500,7,"fiml",0.666931633438082,0.620187592603013,0.7865
"anchor_moderate","anchor",500,8,"fiml",0.666931633438082,0.683043332187077,0.795
"anchor_moderate","anchor",500,9,"fiml",0.666931633438082,0.655110126790312,0.7835
"anchor_moderate","anchor",500,10,"fiml",0.666931633438082,0.67540634185874,0.801
"anchor_moderate","anchor",500,11,"fiml",0.666931633438082,0.602929686702739,0.7965
"anchor_moderate","anchor",500,12,"fiml",0.666931633438082,0.701853747718501,0.802
"anchor_moderate","anchor",500,13,"fiml",0.666931633438082,0.576875828253694,0.7905
"anchor_moderate","anchor",500,14,"fiml",0.666931633438082,0.680135383514261,0.7825
"anchor_moderate","anchor",500,15,"fiml",0.666931633438082,0.70968649132418,0.7875
"anchor_moderate","anchor",500,16,"fiml",0.666931633438082,0.610870060805956,0.815
"anchor_moderate","anchor",500,17,"fiml",0.666931633438082,0.660652660281387,0.79
"anchor_moderate","anchor",500,18,"fiml",0.666931633438082,0.710364018600259,0.797
"anchor_moderate","anchor",500,19,"fiml",0.666931633438082,0.643245205106818,0.7655
"anchor_moderate","anchor",500,20,"fiml",0.666931633438082,0.629049754827061,0.796
"anchor_moderate","anchor",500,21,"fiml",0.666931633438082,0.644325759017428,0.786
"anchor_moderate","anchor",500,22,"fiml",0.666931633438082,0.70517504909777,0.7905
"anchor_moderate","anchor",500,23,"fiml",0.666931633438082,0.663921101970226,0.777
"anchor_moderate","anchor",500,24,"fiml",0.666931633438082,0.657610676794996,0.789
"anchor_moderate","anchor",500,25,"fiml",0.666931633438082,0.67568829247172,0.785
"anchor_moderate","anchor",500,26,"fiml",0.666931633438082,0.640649486061299,0.789
"anchor_moderate","anchor",500,27,"fiml",0.666931633438082,0.66944235577497,0.768
"anchor_moderate","anchor",500,28,"fiml",0.666931633438082,0.669426920188494,0.807
"anchor_moderate","anchor",500,29,"fiml",0.666931633438082,0.681334776411461,0.7815
"anchor_moderate","anchor",500,30,"fiml",0.666931633438082,0.667590198616134,0.78
"anchor_moderate","anchor",500,31,"fiml",0.666931633438082,0.716465425940523,0.779
"anchor_moderate","anchor",500,32,"fiml",0.666931633438082,0.659474744621108,0.786
"anchor_moderate","anchor",500,33,"fiml",0.666931633438082,0.640236663989173,0.7785
"anchor_moderate","anchor",500,34,"fiml",0.666931633438082,0.645211811282642,0.8005
"anchor_moderate","anchor",500,35,"fiml",0.666931633438082,0.66451424485562,0.806
"anchor_moderate","anchor",500,36,"fiml",0.666931633438082,0.683434988072559,0.7975
"anchor_moderate","anchor",500,37,"fiml",0.666931633438082,0.671012020059382,0.788
"anchor_moderate","anchor",500,38,"fiml",0.666931633438082,0.63807410675112,0.775
"anchor_moderate","anchor",500,39,"fiml",0.666931633438082,0.676071773073657,0.8265
"anchor_moderate","anchor",500,40,"fiml",0.666931633438082,0.646893783228007,0.7805
"anchor_moderate","anchor",500,41,"fiml",0.666931633438082,0.628336466977179,0.797
"anchor_moderate","anchor",500,42,"fiml",0.666931633438082,0.653850308228027,0.791
"anchor_moderate","anchor",500,43,"fiml",0.666931633438082,0.667156015603546,0.794
"anchor_moderate","anchor",500,44,"fiml",0.666931633438082,0.691032222232169,0.821
"anchor_moderate","anchor",500,45,"fiml",0.666931633438082,0.664789699192363,0.794
"anchor_moderate","anchor",500,46,"fiml",0.666931633438082,0.675751073997956,0.774
"anchor_moderate","anchor",500,47,"fiml",0.666931633438082,0.647960525445338,0.784
"anchor_moderate","anchor",500,48,"fiml",0.666931633438082,0.691750281622934,0.782
"anchor_moderate","anchor",500,49,"fiml",0.666931633438082,0.623164831643891,0.816
"anchor_moderate","anchor",500,50,"fiml",0.666931633438082,0.669575183336489,0.7975
"anchor_moderate","anchor",500,51,"fiml",0.666931633438082,0.697715903334473,0.8135
"anchor_moderate","anchor",500,52,"fiml",0.666931633438082,0.666608281395779,0.79
"anchor_moderate","anchor",500,53,"fiml",0.666931633438082,0.689509373901094,0.793
"anchor_moderate","anchor",500,54,"fiml",0.666931633438082,0.671379595012273,0.802
"anchor_moderate","anchor",500,55,"fiml",0.666931633438082,0.684288352492278,0.7975
"anchor_moderate","anchor",500,56,"fiml",0.666931633438082,0.682912075182459,0.7725
