"cell","b","kappa_AC","kappa_IPW","delta","se","z","var_AC","var_IPW","cov_AC_IPW","reject_05"
"nonexch",142,0.76525139960015,0.66348719637308,0.10176420322707,0.0114707060919625,8.87165989706386,0.000298923768330649,0.000656850423283238,0.00041209854668285,TRUE
"nonexch",143,0.779012116143882,0.678385051228598,0.100627064915285,0.0120116458668587,8.3774585124029,0.000314673617231868,0.000739659174498002,0.000455026577649523,TRUE
"nonexch",144,0.780052843161777,0.689652831744356,0.0904000114174207,0.0112973786310499,8.00185727766651,0.000289624043341511,0.000639496143528683,0.000400744711468445,TRUE
"nonexch",145,0.776640949267487,0.675958538029784,0.100682411237703,0.0130123818211424,7.73743136511068,0.000271576021068833,0.00065355228940748,0.000377903114908558,TRUE
"nonexch",146,0.753757368396978,0.660906263040571,0.0928511053564069,0.0116661270783123,7.95903428216719,0.000314618548479736,0.000668731924849199,0.000423625976160801,TRUE
"nonexch",147,0.764935754886102,0.661277407424935,0.103658347461167,0.0121586025009454,8.52551495561327,0.00028065677119907,0.000642987608071955,0.000387906382247514,TRUE
"nonexch",148,0.75416387427753,0.654125642202218,0.100038232075311,0.00941484897890428,10.6255801128054,0.000282298635852144,0.000553542389450247,0.000373600822003408,TRUE
"nonexch",149,0.741802089581722,0.653418784223562,0.08838330535816,0.00996704031736193,8.86755772465393,0.000333731689198701,0.000642863805821857,0.00043862680116632,TRUE
"nonexch",150,0.775285611908871,0.688977898243911,0.0863077136649595,0.0111095251846464,7.76880309738515,0.000269093334660435,0.000605425172410351,0.000375548478621247,TRUE
"nonexch",151,0.767981544112981,0.675202711449812,0.0927788326631696,0.0112560290183146,8.24259003883248,0.000303459470084083,0.000662827343959266,0.000419794312391104,TRUE
"nonexch",152,0.762193227384658,0.671532720732016,0.0906605066526425,0.010940404254811,8.28676020931993,0.000325459796268392,0.000653820017355382,0.000429793684182543,TRUE
"nonexch",153,0.793169725834847,0.705653247707176,0.0875164781276706,0.0108864100415214,8.03905766858657,0.00026653534190415,0.000606194313877615,0.000377107866094813,TRUE
"nonexch",154,0.741598258531842,0.638200643425201,0.103397615106641,0.0123922401584467,8.34373880626933,0.00033150325165473,0.000727731461455853,0.000452833548482982,TRUE
"nonexch",155,0.763257701763943,0.680310929818425,0.0829467719455177,0.00937273408558453,8.84979464776363,0.00031655799188569,0.00060182816233957,0.000415269004993091,TRUE
"nonexch",156,0.75574010531992,0.644442551357917,0.111297553962003,0.011022790800591,10.0970394862285,0.000297239300133601,0.00064493467033486,0.000410336026717433,TRUE
"nonexch",157,0.785412617708154,0.709734466666876,0.075678151041278,0.00991884211560362,7.62973643085078,0.000275927596655657,0.000537783263910853,0.000357663715826119,TRUE
"nonexch",158,0.768884450815683,0.67487122395444,0.0940132268612426,0.0104202502334129,9.02216595142656,0.000294290235845205,0.000611732186278471,0.000398720403598367,TRUE
"nonexch",159,0.786603086513676,0.704652307811753,0.0819507787019231,0.0112864651024401,7.26097834513358,0.000261310519203126,0.000572437379063169,0.000353181801878848,TRUE
"nonexch",160,0.786845550124512,0.710493963426659,0.0763515866978522,0.0105549047104903,7.23375423957814,0.000269639946729715,0.000546648610078645,0.000352441271680415,TRUE
"nonexch",161,0.790730136365654,0.703337378288225,0.0873927580774292,0.0112992841687175,7.73436235185403,0.000269229771121568,0.000601695184468318,0.000371625566432228,TRUE
"nonexch",162,0.774336478564951,0.682964893804066,0.0913715847608851,0.0121036904593077,7.54906820098167,0.000277142713140577,0.000621975303627346,0.000376309347016593,TRUE
"nonexch",163,0.783770007950444,0.701283736928654,0.08248627102179,0.0115668200894773,7.13128330722724,0.000299516429894716,0.000629881169114215,0.000397803136013298,TRUE
"nonexch",164,0.743497162663056,0.654850142038613,0.0886470206244431,0.00985845024577271,8.9919833659915,0.000291379586701245,0.00056001380673384,0.000377102176093355,TRUE
"nonexch",165,0.763479598373942,0.653142321508587,0.110337276865354,0.0112701224044048,9.79024653913516,0.000273740425158427,0.000590053865647681,0.00036838931589792,TRUE
"nonexch",166,0.758928019356913,0.667821413771575,0.0911066055853378,0.0109030375472734,8.35607556062407,0.000301199911662606,0.00065098900522022,0.000416656344562786,TRUE
"nonexch",167,0.772714641198997,0.683582705426627,0.0891319357723691,0.0115383915979522,7.72481459098577,0.00029227440125999,0.000639961170765346,0.00039955054567882,TRUE
"nonexch",168,0.765240320005192,0.667019874110432,0.0982204458947605,0.01169577301803,8.39794391899927,0.000288624535912892,0.000654566344145046,0.00040319988678433,TRUE
"nonexch",169,0.750676133191457,0.649888295926194,0.100787837265263,0.0136915447203365,7.36131965559441,0.000332396461827798,0.000764946889692026,0.000454942477345424,TRUE
"nonexch",170,0.738061318864428,0.645822238119894,0.092239080744534,0.0100986332712254,9.13381823730105,0.000334995453787919,0.000636040636293352,0.000434526848067285,TRUE
"nonexch",171,0.795541272649044,0.709046383872705,0.0864948887763396,0.0107024559875418,8.0817794417491,0.000278803217875146,0.000620173953256145,0.000392217303483011,TRUE
"nonexch",172,0.791364728846427,0.718637258507023,0.0727274703394039,0.0116056012777973,6.26658357447961,0.000274549458476542,0.000619036854106985,0.000379448165782159,TRUE
"nonexch",173,0.762117210436943,0.682958561321068,0.0791586491158749,0.011426108402357,6.92787485716012,0.000302648070258819,0.000615523920712511,0.000393808018874459,TRUE
"nonexch",174,0.769466007655527,0.668218216674456,0.101247790981071,0.01202835772151,8.41742433383173,0.000304656440136738,0.000681906341846741,0.000420940696253435,TRUE
"nonexch",175,0.806776536993944,0.721402235130882,0.0853743018630622,0.0131148263329254,6.5097546620748,0.000273479694317252,0.000668435650454866,0.000384958337514663,TRUE
"nonexch",176,0.774512808489655,0.701433877234418,0.0730789312552377,0.0113409113346714,6.44383234280483,0.000325015895945629,0.00067052261838387,0.00043346112221431,TRUE
"nonexch",177,0.792496572872738,0.714575157635547,0.0779214152371912,0.0111533243937176,6.98638473037534,0.000313402450736552,0.000661990295678945,0.000425498050692001,TRUE
"nonexch",178,0.744190924138834,0.639097311186373,0.105093612952461,0.00999628255307654,10.5132695473996,0.000307765025016667,0.000597432194771958,0.000402635777453842,TRUE
"nonexch",179,0.759889614626383,0.669416123289189,0.0904734913371941,0.0103484393800064,8.74271839597311,0.000308944577509662,0.00063605140735183,0.000418952893629913,TRUE
"nonexch",180,0.76791618309306,0.665670636508377,0.102245546584683,0.0114465885947515,8.93240337401173,0.000285466471477462,0.000645735650910933,0.000400088865965449,TRUE
"nonexch",181,0.779436753963021,0.672686440969038,0.106750312993983,0.0121708882318963,8.77095500016359,0.000285323080134431,0.000653332830884659,0.000395262695332889,TRUE
"nonexch",182,0.768774009935011,0.673909216169609,0.0948647937654017,0.0117769497149479,8.05512429462057,0.0002791946599176,0.000620975911471184,0.000380737013400186,TRUE
"nonexch",183,0.754596212760905,0.667302958735111,0.0872932540257944,0.00998818677727935,8.73964974547381,0.000306198776124247,0.000571509907744729,0.000388972404385579,TRUE
"nonexch",184,0.736073160418564,0.636216863112975,0.0998562973055884,0.0128225723081802,7.78754019908198,0.000314285351564379,0.000697273467304788,0.00042357022913533,TRUE
"nonexch",185,0.774399453822944,0.692070120229918,0.0823293335930259,0.0106636578424215,7.7205528168307,0.00027126698891266,0.000566245130328594,0.000361899260330508,TRUE
"nonexch",186,0.762576408858284,0.68277051821365,0.0798058906446342,0.0117563267622769,6.78833552846721,0.00031071545025616,0.000655305874097271,0.000413905052706001,TRUE
"nonexch",187,0.736302899624631,0.637604637605298,0.0986982620193337,0.011846702886494,8.33128533440781,0.000336422352328033,0.000707246078668389,0.000451662030857779,TRUE
"nonexch",188,0.738666621676004,0.658180908031978,0.0804857136440256,0.0107021049410702,7.52054984390548,0.000299228928987926,0.00057776606781194,0.000381229973315094,TRUE
"nonexch",189,0.785850392313567,0.704665766666151,0.0811846256474156,0.0118804124542714,6.83348545009709,0.000295377083228973,0.000660470110198828,0.000407351496672097,TRUE
"nonexch",190,0.753113690275533,0.649829466706758,0.103284223568774,0.0122141760112455,8.45609425258665,0.000312949681664717,0.000696149171916502,0.000429956378973767,TRUE
"nonexch",191,0.758390058346939,0.653859846390449,0.10453021195649,0.0115209445964134,9.07305916470002,0.00031677443387938,0.000685032103390521,0.000434537186438137,TRUE
"nonexch",192,0.793382441985607,0.717148764896529,0.0762336770890777,0.0102289285504924,7.45275291666868,0.000254216638652095,0.000529918897898283,0.00033975227862965,TRUE
"nonexch",193,0.785722643443529,0.700663740480314,0.0850589029632149,0.0117451238977963,7.24206093553208,0.00026365283763107,0.000601251880592845,0.000363478391424664,TRUE
"nonexch",194,0.757047245567512,0.671508654102356,0.0855385914651567,0.0113189260885136,7.55712960719489,0.000291305282503808,0.000595459667406731,0.000379323431056653,TRUE
"nonexch",195,0.780636198891824,0.704923428764089,0.0757127701277358,0.0104787014590728,7.22539624050278,0.000303957365279373,0.000604940242439489,0.000399547211725243,TRUE
"nonexch",196,0.779647256928509,0.691015156430778,0.0886321004977307,0.0125033653177991,7.08865959243462,0.000290755600513653,0.000672920557937515,0.000403671007090414,TRUE
"nonexch",197,0.800177243526486,0.709832369675583,0.0903448738509025,0.0115632019262677,7.81313639829026,0.000255966996336409,0.000599196523271986,0.000360727940410377,TRUE
"nonexch",198,0.764224282604418,0.671167467831337,0.0930568147730816,0.012331837730368,7.5460622177928,0.000291788573354051,0.00065996809965872,0.000399841225602322,TRUE
"nonexch",199,0.776918594804201,0.717482408153349,0.059436186650852,0.0092906891500843,6.39739266815452,0.000256111039425248,0.000486802759116937,0.000328298446829345,TRUE
"nonexch",200,0.774359126053334,0.696983715645482,0.0773754104078523,0.0109974763234017,7.03574239511695,0.000289000291401125,0.000604929602148115,0.000386492704032729,TRUE
