"model_family","dgp","dgp_name","n","rep","seed","method","coefficient","estimate","truth","error"
"dawid_skene","A","Exchangeable + MCAR",1000,5,240205,"fiml","Conger",0.797350911838126,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,5,240205,"fiml","Fleiss",0.79731753024729,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,5,240205,"fiml","Brennan-Prediger",0.803250737363692,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,5,240205,"gwet","Conger",0.798790682864568,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,5,240205,"gwet","Fleiss",0.798751220323171,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,5,240205,"gwet","Brennan-Prediger",0.805070302513847,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"available","Conger",0.818218453474425,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"available","Fleiss",0.818149462626224,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"available","Brennan-Prediger",0.822261072261072,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"ipw","Conger",0.818931756897094,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"ipw","Fleiss",0.818877323420165,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"ipw","Brennan-Prediger",0.822630445983275,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"fiml","Conger",0.802554501230552,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"fiml","Fleiss",0.80254442237547,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"fiml","Brennan-Prediger",0.807211606864531,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"gwet","Conger",0.818554680620964,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"gwet","Fleiss",0.81850013378582,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,6,240206,"gwet","Brennan-Prediger",0.822261072261072,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"available","Conger",0.801300241581873,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"available","Fleiss",0.801269524511996,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"available","Brennan-Prediger",0.806788331259505,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"ipw","Conger",0.80327628225223,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"ipw","Fleiss",0.803251687322674,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"ipw","Brennan-Prediger",0.808641499772816,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"fiml","Conger",0.791877137594989,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"fiml","Fleiss",0.791863702957695,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"fiml","Brennan-Prediger",0.797460805504572,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"gwet","Conger",0.801371155492149,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"gwet","Fleiss",0.80134632237851,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,7,240207,"gwet","Brennan-Prediger",0.806788331259505,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"available","Conger",0.803670177747869,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"available","Fleiss",0.803681053407334,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"available","Brennan-Prediger",0.808000582920431,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"ipw","Conger",0.802307836155581,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"ipw","Fleiss",0.802291384872845,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"ipw","Brennan-Prediger",0.806788672513905,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"fiml","Conger",0.789339443863086,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"fiml","Fleiss",0.789330891158362,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"fiml","Brennan-Prediger",0.794019048540203,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"gwet","Conger",0.803547852430864,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"gwet","Fleiss",0.803531504338148,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,8,240208,"gwet","Brennan-Prediger",0.808000582920431,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"available","Conger",0.806952101769487,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"available","Fleiss",0.806963199326758,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"available","Brennan-Prediger",0.813149913344887,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"ipw","Conger",0.806429513891727,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"ipw","Fleiss",0.806388526671236,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"ipw","Brennan-Prediger",0.81283460295748,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"fiml","Conger",0.796343274430082,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"fiml","Fleiss",0.796332796544349,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"fiml","Brennan-Prediger",0.802311059489635,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"gwet","Conger",0.80675561468776,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"gwet","Fleiss",0.806714696516873,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,9,240209,"gwet","Brennan-Prediger",0.813149913344887,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"available","Conger",0.80038617553435,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"available","Fleiss",0.800356484405626,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"available","Brennan-Prediger",0.804964539007092,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"ipw","Conger",0.7947557815092,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"ipw","Fleiss",0.794722417801646,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"ipw","Brennan-Prediger",0.799374919291751,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"fiml","Conger",0.783791680130455,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"fiml","Fleiss",0.783775533751845,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"fiml","Brennan-Prediger",0.788803323555812,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"gwet","Conger",0.800474095122263,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"gwet","Fleiss",0.800441660961688,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,10,240210,"gwet","Brennan-Prediger",0.804964539007092,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"available","Conger",0.79154487650537,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"available","Fleiss",0.791519071348941,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"available","Brennan-Prediger",0.797354948805461,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"ipw","Conger",0.788448102072892,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"ipw","Fleiss",0.78841424906558,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"ipw","Brennan-Prediger",0.794258033762327,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"fiml","Conger",0.780076486262584,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"fiml","Fleiss",0.780046944343393,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"fiml","Brennan-Prediger",0.786215581595507,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"gwet","Conger",0.791632470663679,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"gwet","Fleiss",0.791599127226143,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,11,240211,"gwet","Brennan-Prediger",0.797354948805461,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"available","Conger",0.788652622777534,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"available","Fleiss",0.78865044349712,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"available","Brennan-Prediger",0.7958064958202,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"ipw","Conger",0.791967770561445,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"ipw","Fleiss",0.791925221238682,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"ipw","Brennan-Prediger",0.799099300817188,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"fiml","Conger",0.776162704723689,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"fiml","Fleiss",0.776130645878663,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"fiml","Brennan-Prediger",0.783822490865657,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"gwet","Conger",0.788558078273583,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"gwet","Fleiss",0.788514831558411,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,12,240212,"gwet","Brennan-Prediger",0.7958064958202,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"available","Conger",0.801187318589239,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"available","Fleiss",0.801199226273408,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"available","Brennan-Prediger",0.80731775180857,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"ipw","Conger",0.801558414284497,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"ipw","Fleiss",0.801525346580139,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"ipw","Brennan-Prediger",0.807862315473743,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"fiml","Conger",0.785847568081911,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"fiml","Fleiss",0.785833038187703,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"fiml","Brennan-Prediger",0.792257364301649,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"gwet","Conger",0.800995983871606,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"gwet","Fleiss",0.800962822445549,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,13,240213,"gwet","Brennan-Prediger",0.80731775180857,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"available","Conger",0.809351626674487,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"available","Fleiss",0.809305207884603,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"available","Brennan-Prediger",0.813157146916738,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"ipw","Conger",0.807516987255702,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"ipw","Fleiss",0.807478797683788,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"ipw","Brennan-Prediger",0.811128185273926,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"fiml","Conger",0.796625171050853,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"fiml","Fleiss",0.79661218982733,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"fiml","Brennan-Prediger",0.801435558608472,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"gwet","Conger",0.809584742311254,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"gwet","Fleiss",0.809546962992063,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,14,240214,"gwet","Brennan-Prediger",0.813157146916738,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"available","Conger",0.814206508688595,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"available","Fleiss",0.814201962350695,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"available","Brennan-Prediger",0.821935300794552,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"ipw","Conger",0.81531173437894,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"ipw","Fleiss",0.815301682494416,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"ipw","Brennan-Prediger",0.823018454846461,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"fiml","Conger",0.79915780361024,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"fiml","Fleiss",0.799148503078045,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"fiml","Brennan-Prediger",0.807779220056175,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"gwet","Conger",0.814181414022239,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"gwet","Fleiss",0.814171300618648,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,15,240215,"gwet","Brennan-Prediger",0.821935300794552,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"available","Conger",0.811633725487796,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"available","Fleiss",0.811621035910001,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"available","Brennan-Prediger",0.817864271457086,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"ipw","Conger",0.811395623391713,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"ipw","Fleiss",0.811378639403896,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"ipw","Brennan-Prediger",0.817640586704165,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"fiml","Conger",0.806363010650487,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"fiml","Fleiss",0.806349410629445,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"fiml","Brennan-Prediger",0.811989115616336,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"gwet","Conger",0.811626968308978,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"gwet","Fleiss",0.811610005153971,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,16,240216,"gwet","Brennan-Prediger",0.817864271457086,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"available","Conger",0.79801931650304,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"available","Fleiss",0.798003051397325,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"available","Brennan-Prediger",0.803366910445702,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"ipw","Conger",0.791930355429586,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"ipw","Fleiss",0.791914141965868,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"ipw","Brennan-Prediger",0.797409948283331,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"fiml","Conger",0.784572000662203,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"fiml","Fleiss",0.78456145851518,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"fiml","Brennan-Prediger",0.790250326864436,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"gwet","Conger",0.798048439656038,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"gwet","Fleiss",0.798032702933349,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,17,240217,"gwet","Brennan-Prediger",0.803366910445702,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"available","Conger",0.813292595258282,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"available","Fleiss",0.813277395936069,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"available","Brennan-Prediger",0.818990993526597,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"ipw","Conger",0.812273543407802,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"ipw","Fleiss",0.812254897396493,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"ipw","Brennan-Prediger",0.818027502654292,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"fiml","Conger",0.806995168560592,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"fiml","Fleiss",0.806987741993866,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"fiml","Brennan-Prediger",0.812478541435159,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"gwet","Conger",0.813267499802615,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"gwet","Fleiss",0.813248952516453,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,18,240218,"gwet","Brennan-Prediger",0.818990993526597,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"available","Conger",0.809753153572256,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"available","Fleiss",0.809720166180264,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"available","Brennan-Prediger",0.813822284908322,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"ipw","Conger",0.805939011792593,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"ipw","Fleiss",0.805912483875148,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"ipw","Brennan-Prediger",0.80994642677424,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"fiml","Conger",0.798719010921724,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"fiml","Fleiss",0.798703232027967,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"fiml","Brennan-Prediger",0.803366495636217,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"gwet","Conger",0.809896595156512,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"gwet","Fleiss",0.809870608236234,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,19,240219,"gwet","Brennan-Prediger",0.813822284908322,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"available","Conger",0.821072590967244,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"available","Fleiss",0.821046698143313,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"available","Brennan-Prediger",0.824609035621199,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"ipw","Conger",0.825305993468514,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"ipw","Fleiss",0.825288902701475,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"ipw","Brennan-Prediger",0.82871103778524,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"fiml","Conger",0.818633497421599,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"fiml","Fleiss",0.818624168231096,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"fiml","Brennan-Prediger",0.822179623341475,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"gwet","Conger",0.821122447818102,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"gwet","Fleiss",0.821104947763958,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,20,240220,"gwet","Brennan-Prediger",0.824609035621199,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"available","Conger",0.810929194222484,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"available","Fleiss",0.810938428851249,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"available","Brennan-Prediger",0.816354816354816,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"ipw","Conger",0.809935814278748,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"ipw","Fleiss",0.809923403463856,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"ipw","Brennan-Prediger",0.815475304118821,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"fiml","Conger",0.795437873962446,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"fiml","Fleiss",0.795427789522799,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"fiml","Brennan-Prediger",0.801259400199255,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"gwet","Conger",0.810841729750757,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"gwet","Fleiss",0.810829378090351,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,21,240221,"gwet","Brennan-Prediger",0.816354816354816,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"available","Conger",0.813942159034588,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"available","Fleiss",0.813931969655647,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"available","Brennan-Prediger",0.819692637598284,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"ipw","Conger",0.813384784451675,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"ipw","Fleiss",0.813367094572244,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"ipw","Brennan-Prediger",0.819120263457947,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"fiml","Conger",0.797208849078363,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"fiml","Fleiss",0.797200487001305,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"fiml","Brennan-Prediger",0.803254962831956,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"gwet","Conger",0.813975307887939,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"gwet","Fleiss",0.813957673986196,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,22,240222,"gwet","Brennan-Prediger",0.819692637598284,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"available","Conger",0.806944124799723,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"available","Fleiss",0.80691398808619,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"available","Brennan-Prediger",0.812096094408542,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"ipw","Conger",0.807842175614676,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"ipw","Fleiss",0.807829134049813,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"ipw","Brennan-Prediger",0.812869819452118,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"fiml","Conger",0.798341724376919,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"fiml","Fleiss",0.798334149155799,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"fiml","Brennan-Prediger",0.804451592352104,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"gwet","Conger",0.807047662828921,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"gwet","Fleiss",0.807034567341247,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,23,240223,"gwet","Brennan-Prediger",0.812096094408542,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"available","Conger",0.791738534106286,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"available","Fleiss",0.79174561815373,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"available","Brennan-Prediger",0.79702657106706,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"ipw","Conger",0.791002086471797,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"ipw","Fleiss",0.790978019070906,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"ipw","Brennan-Prediger",0.796482611302188,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"fiml","Conger",0.770768131352057,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"fiml","Fleiss",0.770757711498391,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"fiml","Brennan-Prediger",0.776563324618039,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"gwet","Conger",0.791560694542729,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"gwet","Fleiss",0.791536691469009,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,24,240224,"gwet","Brennan-Prediger",0.79702657106706,0.811504016765807,""
"dawid_skene","A","Exchangeable + MCAR",1000,25,240225,"available","Conger",0.809449110128919,0.806614931894098,""
"dawid_skene","A","Exchangeable + MCAR",1000,25,240225,"available","Fleiss",0.809452853760653,0.806614931894098,""
