"profile","profile_label","C","R","patterns","mechanism","n","rep","seed","method","truth","estimate","bias","se","vcov","elapsed_ms","observed_fraction","min_pair_count","observed_categories","psi_vcov_max_abs_error","error"
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,5,3161605,"fiml",0.825352712419042,0.850167725851562,0.0248150134325201,0.0214884334138693,0.000461752770582293,1,0.778333333333333,82,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,6,3161606,"available",0.825352712419042,0.85338769681912,0.0280349844000786,0.0261018224726713,0.000681305136394847,1,0.778333333333333,87,3,7.58941520739853e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,6,3161606,"fiml",0.825352712419042,0.856544369314786,0.0311916568957439,0.0234474575604701,0.000549783266050045,1,0.778333333333333,87,3,1.95156391047391e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,7,3161607,"available",0.825352712419042,0.778697204329522,-0.0466555080895196,0.0354030629849987,0.00125337686871979,0,0.781666666666667,85,3,0,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,7,3161607,"fiml",0.825352712419042,0.761885778395405,-0.0634669340236363,0.0383601624658878,0.00147150206440931,0,0.781666666666667,85,3,1.30104260698261e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,8,3161608,"available",0.825352712419042,0.829472364523336,0.00411965210429399,0.0260938148841631,0.000680887175208972,0,0.801666666666667,92,3,6.50521303491303e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,8,3161608,"fiml",0.825352712419042,0.828248393804876,0.00289568138583407,0.0247841103153577,0.000614252124123819,0,0.801666666666667,92,3,2.16840434497101e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,1,4161601,"available",0.825352712419042,0.827875340247405,0.00252262782836332,0.016374831302023,0.000268135100169713,0,0.7815,302,3,1.0842021724855e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,1,4161601,"fiml",0.825352712419042,0.813764423021247,-0.0115882893977944,0.0158332659135311,0.000250692309488586,1,0.7815,302,3,4.87890977618477e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,2,4161602,"available",0.825352712419042,0.820936195171229,-0.00441651724781311,0.0156040884873868,0.000243487577522197,0,0.78,291,3,1.0842021724855e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,2,4161602,"fiml",0.825352712419042,0.824991851841189,-0.00036086057785234,0.0149404055315707,0.000223215717447787,1,0.78,291,3,2.16840434497101e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,3,4161603,"available",0.825352712419042,0.802734787690206,-0.0226179247288353,0.0178024104810478,0.00031692581893572,0,0.772,285,3,2.16840434497101e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,3,4161603,"fiml",0.825352712419042,0.813978868006698,-0.011373844412344,0.0152396401388131,0.000232246631560523,1,0.772,285,3,1.89735380184963e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,4,4161604,"available",0.825352712419042,0.833918381325594,0.0085656689065523,0.0145746183450991,0.000212419499905301,0,0.777,292,3,3.25260651745651e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,4,4161604,"fiml",0.825352712419042,0.842230629807187,0.0168779173881455,0.012810471101898,0.000164108169852565,1,0.777,292,3,5.96311194867027e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,5,4161605,"available",0.825352712419042,0.831007226475211,0.00565451405616912,0.0148311971914041,0.000219964410130313,0,0.779,296,3,8.13151629364128e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,5,4161605,"fiml",0.825352712419042,0.833182202889498,0.00782949047045634,0.0137168993139711,0.000188153326789621,1,0.779,296,3,1.35525271560688e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,6,4161606,"available",0.825352712419042,0.81390193611577,-0.0114507763032715,0.0159861305392095,0.000255556369616648,1,0.7665,283,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,6,4161606,"fiml",0.825352712419042,0.821192676975086,-0.00416003544395549,0.0147609821506411,0.000217886594051545,1,0.7665,283,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,7,4161607,"available",0.825352712419042,0.822471232255687,-0.00288148016335488,0.0167662070948892,0.000281105700348714,1,0.7845,299,3,8.13151629364128e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,7,4161607,"fiml",0.825352712419042,0.81497268235522,-0.010380030063822,0.0159146712420632,0.000253276760742954,2,0.7845,299,3,3.79470760369927e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,8,4161608,"available",0.825352712419042,0.842571023984746,0.0172183115657046,0.0142370987468672,0.000202694980728047,0,0.7855,299,3,4.33680868994202e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",500,8,4161608,"fiml",0.825352712419042,0.831229373967223,0.00587666154818145,0.0134325676557366,0.000180433873825942,1,0.7855,299,3,6.50521303491303e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",150,1,5161601,"available",0.825352712419042,0.82759381520417,0.00224110278512779,0.0307259234289175,0.000944082370559699,0,0.695,53,3,1.19262238973405e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",150,1,5161601,"fiml",0.825352712419042,0.836633430535108,0.0112807181160662,0.0273860062574333,0.000749993338732177,1,0.695,53,3,2.16840434497101e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",150,2,5161602,"available",0.825352712419042,0.805399911325192,-0.0199528010938493,0.030052997065321,0.000903182632608191,1,0.683333333333333,50,3,1.40946282423116e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",150,2,5161602,"fiml",0.825352712419042,0.855073202777398,0.0297204903583567,0.0290259851145318,0.000842507811869022,1,0.683333333333333,50,3,8.67361737988404e-19,""
