"target","R","n","coefficient","method","source","reps","valid_reps","coverage","miss_below","miss_above","mean_length","median_length","mean_estimate","bias","mean_se","mean_boot_reps_used"
0.9,2,20,"Conger","moss_fisher","Moss 2024 transform",120,120,0.775,0.0166666666666667,0.208333333333333,0.444584302403377,0.392286156045948,0.881970884607612,-0.0180291153923885,0.086709647467488,NA
0.9,2,40,"Conger","boot_basic","nonparametric bootstrap",120,120,0.708333333333333,0,0.291666666666667,0.255572076813072,0.24832671664048,0.888299514383896,-0.0117004856161038,0.0669675838302317,149
0.9,2,40,"Conger","boot_bca","Efron 1987 BCa",120,120,0.833333333333333,0.0333333333333333,0.133333333333333,0.294158210388381,0.279229236037282,0.888299514383896,-0.0117004856161038,0.0669675838302317,149
0.9,2,40,"Conger","boot_percentile","nonparametric bootstrap",120,120,0.8,0.0166666666666667,0.183333333333333,0.255572076813072,0.24832671664048,0.888299514383896,-0.0117004856161038,0.0669675838302317,149
0.9,2,40,"Conger","boot_t","Efron 1987 bootstrap-t",120,115,0.834782608695652,0.00869565217391304,0.156521739130435,0.731972720738645,0.477189156851047,0.888299514383896,-0.0117004856161038,0.0669675838302317,149
0.9,2,40,"Conger","boot_t_arcsine","Efron 1987 bootstrap-t",120,115,0.817391304347826,0.0260869565217391,0.156521739130435,0.544614459131281,0.420914555289844,0.888299514383896,-0.0117004856161038,0.0669675838302317,149
0.9,2,40,"Conger","boot_t_fisher","Efron 1987 bootstrap-t",120,115,0.791304347826087,0.0521739130434783,0.156521739130435,0.428192506082476,0.372400220719961,0.888299514383896,-0.0117004856161038,0.0669675838302317,149
0.9,2,40,"Conger","moss_arcsine","Moss 2024 transform",120,120,0.816666666666667,0.025,0.158333333333333,0.265203948965064,0.259409161926219,0.888299514383896,-0.0117004856161038,0.0669675838302317,NA
0.9,2,40,"Conger","moss_basic","Moss 2024 transform",120,120,0.791666666666667,0,0.208333333333333,0.270909447500421,0.263386385264719,0.888299514383896,-0.0117004856161038,0.0669675838302317,NA
0.9,2,40,"Conger","moss_fisher","Moss 2024 transform",120,120,0.833333333333333,0.05,0.116666666666667,0.324185655911953,0.339080756380505,0.888299514383896,-0.0117004856161038,0.0669675838302317,NA
0.9,5,10,"Conger","boot_basic","nonparametric bootstrap",120,120,0.658333333333333,0.025,0.316666666666667,0.342802180787382,0.348644728971985,0.874100762151606,-0.0258992378483944,0.0805276612897495,148.95
0.9,5,10,"Conger","boot_bca","Efron 1987 BCa",120,120,0.758333333333333,0.0166666666666667,0.225,0.372112866238904,0.394382344228934,0.874100762151606,-0.0258992378483944,0.0805276612897495,148.95
0.9,5,10,"Conger","boot_percentile","nonparametric bootstrap",120,120,0.75,0.0166666666666667,0.233333333333333,0.342802180787382,0.348644728971985,0.874100762151606,-0.0258992378483944,0.0805276612897495,148.95
0.9,5,10,"Conger","boot_t","Efron 1987 bootstrap-t",120,107,0.747663551401869,0,0.252336448598131,0.777921024570265,0.499231059500337,0.874100762151606,-0.0258992378483944,0.0805276612897495,148.953271028037
0.9,5,10,"Conger","boot_t_arcsine","Efron 1987 bootstrap-t",120,107,0.710280373831776,0.0467289719626168,0.242990654205607,0.530044781955179,0.388619641784636,0.874100762151606,-0.0258992378483944,0.0805276612897495,148.953271028037
